Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,8432600.0,9968600.0,7507659.0,3293983.0,3613392.0,1815289.0
Short-term investments,22681049.0,0.0,4304901.0,28201507.0,0.0,0.0
Cash and short-term investments,31113649.0,9968600.0,11812560.0,31495490.0,3613392.0,1815289.0
Receivables,5012678.0,6356268.0,1377441.0,716246.0,801125.0,603853.0
Inventories,1306609.0,1180521.0,1511053.0,2201301.0,1685814.0,744171.0
Total current assets,38001145.0,17948457.0,15134382.0,34858254.0,6212366.0,3327440.0
Property Plant & Equipment Net,2373790.0,3304890.0,3270197.0,1932213.0,1146599.0,1070407.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,2603901.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,5770135.0,3307843.0,3319827.0,4588491.0,2515880.0,1070407.0
Total assets,43771280.0,21256300.0,18454209.0,39446745.0,8728246.0,4397847.0
Payables,1849921.0,2438798.0,761663.0,724805.0,948429.0,750236.0
Short-term debt,186043.0,5793599.0,6389782.0,3059068.0,813715.0,0.0
Total current liabilities,7017374.0,13341967.0,10020991.0,6319610.0,3303142.0,2402317.0
Long-term debt,6704641.0,11000000.0,5389137.0,7789963.0,9705655.0,0.0
Total debt,6890684.0,16793599.0,11778919.0,10849031.0,10519370.0,0.0
Deferred revenue,332711.0,665882.0,335659.0,47476.0,41248.0,136690.0
Tax Liabilities,1538220.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6985112.0,11492197.0,6008724.0,7818615.0,19172437.0,9379141.0
Total liabilities,22679218.0,24315837.0,24047071.0,22553347.0,22475579.0,11781458.0
Other comprehensive income,172086909,131492595,110006334,106494405,0.0,0.0
Retained earnings (deficit),-151019979.0,-134566061.0,-115606044.0,-89566494.0,-68168703.0,-58177007.0
Total shareholders equity,21092062.0,-3059537.0,-5592862.0,16893398.0,-69669926.0,-58251910.0
Investments,22681049.0,0.0,4304901.0,30805408.0,0.0,0.0
Net Debt,-1541916.0,6824999.0,4271260.0,7555048.0,6905978.0,-1815289.0
Other Assets,0.0,0.0,0.0,0.0,112035.0,164127.0
Other Liabilities,8676732.0,0.0,8017356.0,8415122.0,1540998.0,1652081.0
