Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,89258000.0,673658000.0,173782000.0,153324000.0,172709000.0,83586000.0,46126000.0
Short-term investments,532144000.0,62060000.0,79397000.0,27847000.0,14364000.0,46477000.0,1017000.0
Cash and short-term investments,621402000.0,735718000.0,253179000.0,181171000.0,187073000.0,130063000.0,47143000.0
Receivables,63684000.0,8452000.0,10448000.0,15405000.0,13453000.0,17495000.0,8784000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,690015000.0,748970000.0,266516000.0,200564000.0,198238000.0,143643000.0,52803000.0
Property Plant & Equipment Net,127198000.0,129476000.0,123657000.0,129020000.0,132171000.0,129898000.0,123664000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,55820000.0,10506000.0,71010000.0,131720000.0,144269000.0,15356000.0,81613000.0
Tax assets,0.0,202000.0,215000.0,853000.0,0.0,0.0,0.0
Total non-current assets,190583000.0,149680000.0,203036000.0,270010000.0,285290000.0,153309000.0,212785000.0
Total assets,880598000.0,898650000.0,469552000.0,470574000.0,483528000.0,296952000.0,265588000.0
Payables,9139000.0,5509000.0,6223000.0,6521000.0,4551000.0,1066000.0,3107000.0
Short-term debt,444000.0,272000.0,1615000.0,2045000.0,0.0,403000.0,732000.0
Total current liabilities,89033000.0,77258000.0,65125000.0,67181000.0,62754000.0,37479000.0,23678000.0
Long-term debt,97157000.0,97763000.0,4212000.0,4702000.0,96818000.0,96406000.0,92499000.0
Total debt,97601000.0,98035000.0,5827000.0,6747000.0,96818000.0,96809000.0,93231000.0
Deferred revenue,13771000.0,7968000.0,7988000.0,12728000.0,70206000.0,36649000.0,5764000.0
Tax Liabilities,28000000.0,23300000.0,19700000.0,24200000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,246297000.0,218243000.0,117327000.0,95294000.0,180098000.0,151870000.0,119726000.0
Total liabilities,371399000.0,335471000.0,313714000.0,293020000.0,242852000.0,189349000.0,143404000.0
Other comprehensive income,1226453000,1160094000,625903000,586647000,-3149000.0,-3508000.0,-167000.0
Retained earnings (deficit),-715827000.0,-595945000.0,-469742000.0,-408062000.0,-322283000.0,-262779000.0,-247836000.0
Total shareholders equity,509199000.0,563179000.0,155838000.0,177554000.0,221405000.0,-88708000.0,-73952000.0
Investments,587964000.0,72566000.0,150407000.0,159567000.0,158633000.0,61833000.0,82630000.0
Net Debt,8343000.0,-575623000.0,-167955000.0,-146577000.0,-90255000.0,-33254000.0,46088000.0
Other Assets,0.0,0.0,0.0,0.0,-2288000.0,-3915000.0,-3124000.0
Other Liabilities,36069000.0,39970000.0,131262000.0,130545000.0,58203000.0,36010000.0,19839000.0
