Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,112158000.0,12053000.0,66825000.0,73238000.0,107177000.0,43190000.0,21861000.0
Short-term investments,13727000.0,52607000.0,25798000.0,53780000.0,0.0,0.0,0.0
Cash and short-term investments,125885000.0,64660000.0,92623000.0,127018000.0,107177000.0,43190000.0,21861000.0
Receivables,26296000.0,10422000.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,165439000.0,86681000.0,101800000.0,131310000.0,109643000.0,43806000.0,22174000.0
Property Plant & Equipment Net,27886000.0,30341000.0,23793000.0,18709000.0,15672000.0,8164000.0,2730000.0
Goodwill and Intangible Assets,80564000.0,82091000.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,5983000.0,0.0,0.0,0.0,0.0,0.0
Tax assets,9945000.0,10516000.0,396000.0,444000.0,0.0,0.0,0.0
Total non-current assets,117520000.0,124397000.0,28851000.0,25366000.0,19135000.0,9297000.0,3799000.0
Total assets,282959000.0,211078000.0,130651000.0,156676000.0,128778000.0,53103000.0,25973000.0
Payables,7812000.0,8606000.0,3352000.0,3500000.0,2862000.0,498000.0,383000.0
Short-term debt,1937000.0,2039000.0,1309000.0,1588000.0,1524000.0,845000.0,458000.0
Total current liabilities,36312000.0,33387000.0,14753000.0,10877000.0,7623000.0,2229000.0,1131000.0
Long-term debt,74477000.0,39084000.0,8721000.0,5504000.0,2011000.0,1156000.0,757000.0
Total debt,76414000.0,41123000.0,10030000.0,7092000.0,3535000.0,2001000.0,1215000.0
Deferred revenue,761000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,16375000.0,10561000.0,7791000.0,11429000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,90303000.0,61050000.0,20243000.0,7423000.0,2426000.0,1580000.0,846000.0
Total liabilities,121120000.0,89284000.0,31577000.0,18300000.0,10049000.0,3809000.0,1977000.0
Other comprehensive income,678548000,520558000,374288000,313349000,0.0,0.0,0.0
Retained earnings (deficit),-516712000.0,-398598000.0,-275218000.0,-174962000.0,-85180000.0,-37688000.0,-12850000.0
Total shareholders equity,161839000.0,121794000.0,99074000.0,138376000.0,-83576000.0,-37280000.0,-12759000.0
Investments,13727000.0,58590000.0,25798000.0,53780000.0,0.0,0.0,0.0
Net Debt,-35744000.0,29070000.0,-56795000.0,-66146000.0,-103642000.0,-41189000.0,-20646000.0
Other Assets,0.0,0.0,0.0,0.0,2466000.0,616000.0,313000.0
Other Liabilities,0.0,0.0,0.0,0.0,3237000.0,886000.0,290000.0
