Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,260000000.0,212000000.0,173100000.0,111000000.0,104300000.0,97400000.0,93400000.0,92000000.0,72300000.0,57000000.0,53700000.0
Stock-based compensation,58400000.0,55100000.0,46100000.0,43100000.0,38600000.0,34600000.0,27100000.0,28300000.0,30000000.0,27100000.0,28200000.0
Operating Cash Flow,617000000.0,693600000.0,515900000.0,437700000.0,431400000.0,387700000.0,270900000.0,290600000.0,190900000.0,493600000.0,358800000.0
Capital Expenditure,50600000.0,76700000.0,85400000.0,57700000.0,50300000.0,40300000.0,38200000.0,33800000.0,29200000.0,-53100000.0,-29900000.0
Acquisitions and disposals,-354700000.0,-108300000.0,-448700000.0,-53000000.0,-202900000.0,-96900000.0,-0.0,-72400000.0,-293500000.0,-35200000.0,-60800000.0
Investment purchases and sales,-397800000.0,-277100000.0,-342800000.0,-119800000.0,-301700000.0,-129700000.0,-238500000.0,-51600000.0,-222100000.0,0.0,0.0
Investing Cash flow,-433500000.0,-249300000.0,-659300000.0,-136900000.0,-276400000.0,-150300000.0,-52000000.0,-110500000.0,-340800000.0,-88300000.0,-90700000.0
Issuance (repayment) of debt,-387400000.0,-390000000.0,-290000000.0,-475000000.0,-155000000.0,-400000000.0,-0.0,-90000000.0,-40000000.0,0.0,-114400000.0
Issuance (buybacks) of shares,-397800000.0,-277100000.0,-342800000.0,-119800000.0,-301700000.0,-129700000.0,-238500000.0,-51600000.0,-222100000.0,-211700000.0,-28500000.0
Dividend payments,-211200000.0,-165800000.0,-152200000.0,-138200000.0,-122300000.0,-96700000.0,-85800000.0,-78100000.0,-74800000.0,-66600000.0,-37900000.0
Financing Cash Flow,-173100000.0,-449900000.0,-311700000.0,108600000.0,-158300000.0,-158900000.0,-273200000.0,-88700000.0,-45300000.0,-273700000.0,-188600000.0
Effect of forex changes on cash,-1100000.0,-1600000.0,-1600000.0,-5700000.0,-20200000.0,3100000.0,-200000.0,-6000000.0,7900000.0,100000.0,3100000.0
Net cash flow / Change in cash,9200000.0,-7200000.0,-456700000.0,403700000.0,-23500000.0,81600000.0,-54500000.0,79000000.0,-171100000.0,131700000.0,82600000.0
Free Cash Flow,566400000.0,616900000.0,430500000.0,380000000.0,381100000.0,347400000.0,232700000.0,256800000.0,161700000.0,440500000.0,328900000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,-0.0648
