Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,9869793.0,13619435.0,6271096.0,6273389.0,3999075.0,9346334.0,4148565.0
Short-term investments,0.0,15370.0,0.0,0.0,0.0,1761531.0,1584044.0
Cash and short-term investments,9869793.0,13634805.0,6271096.0,6273389.0,3999075.0,11107865.0,5732609.0
Receivables,46882589.0,58159715.0,49349835.0,56202640.0,54270827.0,39942653.0,41231038.0
Inventories,1957058.0,2572558.0,1075573.0,1097048.0,1339302.0,1343710.0,1629988.0
Total current assets,70313944.0,89244884.0,63656829.0,63683250.0,59749430.0,48780243.0,48973095.0
Property Plant & Equipment Net,3240620.0,3374879.0,8677977.0,11118635.0,12802932.0,12568707.0,12919403.0
Goodwill and Intangible Assets,24129423.0,24978068.0,1788178.0,2102507.0,2422421.0,2649328.0,1870080.0
Long-term investments,18156000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2136988.0,2969656.0,775010.0,110173.0,166335.0,498153.0,379460.0
Total non-current assets,63880070.0,49242842.0,30645838.0,23391742.0,18959164.0,19330173.0,14789483.0
Total assets,134194014.0,138487726.0,94302667.0,87074992.0,78708594.0,68110416.0,63762578.0
Payables,7879890.0,9039455.0,2794395.0,3072368.0,3741193.0,3271425.0,3892236.0
Short-term debt,9804391.0,12184419.0,8422304.0,8444680.0,9285300.0,13411842.0,9147369.0
Total current liabilities,22154815.0,26789262.0,14096598.0,13985507.0,16231805.0,20165560.0,16700580.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,4012004.0
Total debt,9804391.0,12184419.0,8422304.0,8444680.0,9285300.0,13411842.0,13159373.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,344563.0,542392.0,720492.0,804270.0,2272106.0,1839600.0,1311563.0
Deposit Liabilities,865615.0,1001726.0,799510.0,606029.0,562995.0,1206845.0,1339962.0
Total non-current liabilities,2053512.0,2086086.0,0.0,0.0,0.0,0.0,4012004.0
Total liabilities,24208327.0,28875348.0,14096598.0,13985507.0,16231805.0,20165560.0,20712584.0
Other comprehensive income,-2066364.0,-1101270.0,-5472696.0,-262900.0,3515420.0,3691123.0,2808871.0
Retained earnings (deficit),58333136.0,56356369.0,52589154.0,48350456.0,40935229.0,28330179.0,19897145.0
Total shareholders equity,102067591.0,100812918.0,80206069.0,69645143.0,59321516.0,45516179.0,41172033.0
Investments,18156000.0,15370.0,0.0,0.0,0.0,1761531.0,1584044.0
Net Debt,-65402.0,-1435016.0,,,,,
Other Assets,11604504.0,14877807.0,,,,,
Other Liabilities,4470534.0,5565388.0,2879899.0,2468459.0,3205312.0,3482293.0,3660975.0
