Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,21254000.0,19959000.0,21942000.0,26989000.0,25883000.0,18882000.0,13125000.0,17784000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,,
Cash and short-term investments,21254000.0,19959000.0,21942000.0,26989000.0,25883000.0,18882000.0,,
Receivables,19016000.0,15691000.0,15052000.0,21982000.0,20548000.0,18272000.0,52207000.0,54134000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,40270000.0,35650000.0,36994000.0,48971000.0,46431000.0,37154000.0,,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,262286000.0,269010000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,,
Tax assets,400000.0,300000.0,500000.0,600000.0,500000.0,500000.0,0.0,0.0
Total non-current assets,1225112000.0,1007473000.0,945474000.0,640576000.0,544475000.0,398128000.0,,
Total assets,1265382000.0,1043123000.0,982468000.0,689547000.0,590906000.0,435282000.0,331813000.0,340134000.0
Payables,15217000.0,15180000.0,10804000.0,6472000.0,8358000.0,6463000.0,6075000.0,4284000.0
Short-term debt,2100000.0,2100000.0,2100000.0,0.0,59.0,70000000.0,,
Total current liabilities,20354000.0,20871000.0,23071000.0,8696000.0,9411059.0,78004000.0,,
Long-term debt,694239000.0,517272000.0,522180000.0,377593000.0,359229000.0,277745000.0,,
Total debt,696339000.0,519372000.0,524280000.0,377593000.0,359229059.0,347745000.0,335081000.0,339562000.0
Deferred revenue,3037000.0,3591000.0,10167000.0,2224000.0,1053000.0,1541000.0,4236000.0,3450000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,694239000.0,517272000.0,522180000.0,377593000.0,359229000.0,277745000.0,,
Total liabilities,991511000.0,816433000.0,834325000.0,639999000.0,593597000.0,481777000.0,373154000.0,377533000.0
Other comprehensive income,275937000,0.0,147769000,50544000,0.0,0.0,0.0,0.0
Retained earnings (deficit),-1283000.0,420283000.0,0.0,-648000.0,161906000.0,105521000.0,0.0,
Total shareholders equity,273871000.0,226690000.0,148143000.0,49548000.0,-2691000.0,-46495000.0,-41341000.0,-37399000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473000.0
Net Debt,675085000.0,499413000.0,502338000.0,350604000.0,333346059.0,328863000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,276918000.0,278290000.0,289074000.0,253710000.0,224956941.0,126028000.0,,
