Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,565500000.0,439500000.0,430800000.0,563800000.0,550600000.0,469600000.0,430400000.0,449500000.0,313328000.0,259487000.0
Short-term investments,119300000.0,77800000.0,122400000.0,199900000.0,172600000.0,157900000.0,128900000.0,100400000.0,115965000.0,
Cash and short-term investments,684800000.0,517300000.0,553200000.0,763700000.0,723200000.0,627500000.0,559300000.0,549900000.0,429293000.0,
Receivables,400600000.0,433800000.0,383300000.0,391200000.0,425900000.0,418400000.0,255500000.0,214900000.0,236411000.0,140118000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1085400000.0,951100000.0,936500000.0,1154900000.0,1149100000.0,1045900000.0,912300000.0,876400000.0,769430000.0,
Property Plant & Equipment Net,104300000.0,111000000.0,110100000.0,114100000.0,95400000.0,92300000.0,81500000.0,69100000.0,67725000.0,62402000.0
Goodwill and Intangible Assets,3943300000.0,4112200000.0,4125500000.0,4354800000.0,4431200000.0,3802400000.0,3940700000.0,3438400000.0,3555308000.0,1984790000.0
Long-term investments,2791000000.0,77800000.0,122400000.0,199900000.0,1783500000.0,157900000.0,0.0,615800000.0,678931000.0,
Tax assets,53600000.0,32100000.0,70000000.0,58400000.0,72100000.0,64700000.0,71700000.0,48200000.0,0.0,0.0
Total non-current assets,7133700000.0,7751000000.0,7812600000.0,6629900000.0,6549000000.0,5272900000.0,5274800000.0,4342500000.0,4521785000.0,
Total assets,8219100000.0,8702100000.0,8749100000.0,7784800000.0,7698100000.0,6318800000.0,6187100000.0,5218900000.0,5291215000.0,3390906000.0
Payables,746600000.0,807200000.0,729300000.0,729400000.0,808300000.0,514700000.0,324700000.0,343600000.0,252820000.0,227115000.0
Short-term debt,307400000.0,304400000.0,301600000.0,305200000.0,303100000.0,518700000.0,11300000.0,33200000.0,114792000.0,
Total current liabilities,1096900000.0,1204600000.0,1118600000.0,1102500000.0,1171200000.0,1106400000.0,375800000.0,417600000.0,407457000.0,
Long-term debt,779700000.0,809000000.0,868600000.0,645000000.0,855000000.0,525000000.0,325000000.0,250000000.0,460000000.0,
Total debt,1087100000.0,1113400000.0,1170200000.0,950200000.0,1158100000.0,1043700000.0,336300000.0,283200000.0,574792000.0,964334000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,42900000.0,93000000.0,87700000.0,67900000.0,59800000.0,73000000.0,22600000.0,21200000.0,0.0,322671000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1291300000.0,1276400000.0,1529400000.0,1210700000.0,1346700000.0,981900000.0,986800000.0,901700000.0,1163174000.0,
Total liabilities,4761700000.0,4879900000.0,5129500000.0,4947700000.0,5071100000.0,4184600000.0,4102900000.0,3352900000.0,3491252000.0,1540186000.0
Other comprehensive income,0.0,123100000,564600000,210500000,447200000,348300000,651700000,638800000,687190000,45958000.0
Retained earnings (deficit),3876800000.0,3698500000.0,3054400000.0,2679300000.0,2163300000.0,1711200000.0,1350700000.0,1176700000.0,1011770000.0,873137000.0
Total shareholders equity,3457400000.0,3822200000.0,3619600000.0,2837100000.0,2627000000.0,2134200000.0,2084200000.0,1866000000.0,1799963000.0,1109690000.0
Investments,2910300000.0,155600000.0,244800000.0,399800000.0,1956100000.0,315800000.0,128900000.0,716200000.0,794896000.0,808831000.0
Net Debt,521600000.0,673900000.0,739400000.0,386400000.0,607500000.0,574100000.0,-94100000.0,-166300000.0,261464000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,2373500000.0,2398900000.0,2481500000.0,2634500000.0,2553200000.0,2096300000.0,2740300000.0,2033600000.0,1920621000.0,
