Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,374000000.0,259700000.0,346600000.0,330400000.0,323600000.0,319400000.0,380700000.0,266900000.0,463400000.0,118900000.0,76300000.0
Short-term investments,177400000.0,385300000.0,473400000.0,424200000.0,321600000.0,222500000.0,105300000.0,196000000.0,162400000.0,0.0,0.0
Cash and short-term investments,551400000.0,645000000.0,820000000.0,754600000.0,645200000.0,541900000.0,486000000.0,462900000.0,625800000.0,118900000.0,76300000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275600000.0
Inventories,303000000.0,304700000.0,291200000.0,251100000.0,222900000.0,208300000.0,193400000.0,163400000.0,168400000.0,0.0,110500000.0
Total current assets,1500400000.0,1638500000.0,1766800000.0,1562000000.0,1455300000.0,1319000000.0,1205600000.0,1107200000.0,1208700000.0,118900000.0,740000000.0
Property Plant & Equipment Net,545400000.0,540000000.0,528900000.0,461900000.0,442700000.0,427700000.0,391300000.0,345700000.0,315300000.0,0.0,249000000.0
Goodwill and Intangible Assets,884400000.0,806100000.0,825400000.0,799800000.0,711900000.0,737300000.0,758300000.0,774100000.0,786500000.0,0.0,435500000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,96200000.0,103800000.0,103000000.0,161800000.0,39900000.0,40500000.0,40100000.0,2000000.0,24600000.0,0.0,119700000.0
Total non-current assets,1557600000.0,1433000000.0,1430500000.0,1329000000.0,1191200000.0,1196300000.0,1185900000.0,1158000000.0,1140300000.0,-118900000.0,1234500000.0
Total assets,3058000000.0,3071500000.0,3197300000.0,2891000000.0,2646500000.0,2515300000.0,2391500000.0,2265200000.0,2349000000.0,0.0,1974500000.0
Payables,509600000.0,543800000.0,535000000.0,528600000.0,424900000.0,393800000.0,387100000.0,328900000.0,302500000.0,0.0,236800000.0
Short-term debt,6800000.0,0.0,7500000.0,7200000.0,12900000.0,13700000.0,14200000.0,18600000.0,18600000.0,0.0,21100000.0
Total current liabilities,766500000.0,785300000.0,788500000.0,765600000.0,653200000.0,605200000.0,590900000.0,499000000.0,519900000.0,0.0,491300000.0
Long-term debt,277200000.0,221400000.0,402900000.0,316400000.0,236100000.0,210100000.0,177700000.0,225100000.0,443000000.0,0.0,232100000.0
Total debt,284000000.0,221400000.0,410400000.0,323600000.0,249000000.0,223800000.0,191900000.0,243700000.0,461600000.0,0.0,253200000.0
Deferred revenue,49600000.0,47000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,9700000.0,8300000.0,6200000.0,4200000.0,2600000.0,1200000.0,1300000.0,1300000.0,4500000.0,0.0,6500000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,486900000.0,441400000.0,740000000.0,562100000.0,315000000.0,292200000.0,261300000.0,310400000.0,495400000.0,0.0,693400000.0
Total liabilities,1391200000.0,1354500000.0,1548500000.0,1375700000.0,1204200000.0,1134000000.0,1062800000.0,1071100000.0,1263200000.0,0.0,1184700000.0
Other comprehensive income,0.0,0.0,0.0,121100000,322800000,435700000,523500000,618500000,616400000,0.0,-230900000.0
Retained earnings (deficit),2323400000.0,2102800000.0,1792600000.0,1593000000.0,1350700000.0,1135500000.0,982200000.0,855100000.0,729900000.0,0.0,365400000.0
Total shareholders equity,1666800000.0,1717000000.0,1648800000.0,1515300000.0,1442300000.0,1381300000.0,1328700000.0,1194100000.0,1085800000.0,0.0,770700000.0
Investments,177400000.0,385300000.0,473400000.0,424200000.0,321600000.0,222500000.0,105300000.0,196000000.0,162400000.0,0.0,0.0
Net Debt,-90000000.0,-38300000.0,63800000.0,-6800000.0,-74600000.0,-95600000.0,-188800000.0,-23200000.0,-1800000.0,-118900000.0,176900000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277600000.0
Other Liabilities,137800000.0,127800000.0,20000000.0,48000000.0,236000000.0,236600000.0,210600000.0,261700000.0,247900000.0,0.0,233400000.0
