Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,234100000.0,210200000.0,178200000.0,166700000.0,152800000.0,140600000.0,138600000.0
Stock-based compensation,125500000.0,76400000.0,56800000.0,40400000.0,30100000.0,16400000.0,11700000.0
Operating Cash Flow,559800000.0,475600000.0,386500000.0,259400000.0,180600000.0,153300000.0,106100000.0
Capital Expenditure,87700000.0,83200000.0,0.0,0.0,-67900000.0,-52100000.0,-44300000.0
Acquisitions and disposals,-147200000.0,-1876900000.0,-118500000.0,-66200000.0,-40700000.0,-156800000.0,-17700000.0
Investment purchases and sales,0.0,-285000000.0,0.0,0.0,200000.0,0.0,2400000.0
Investing Cash flow,-257100000.0,-1570100000.0,-183400000.0,-145900000.0,-107300000.0,-208500000.0,-59400000.0
Issuance (repayment) of debt,-25000000.0,-15300000.0,-11000000.0,-11000000.0,327100000.0,91900000.0,-7600000.0
Issuance (buybacks) of shares,0.0,-285000000.0,-566100000.0,-348000000.0,-1800000.0,3300000.0,-18400000.0
Dividend payments,-0.0,-0.0,-18800000.0,-800000.0,0.0,0.0,0.0
Financing Cash Flow,47000000.0,1107500000.0,15100000.0,95700000.0,-29700000.0,91100000.0,-35000000.0
Effect of forex changes on cash,-2300000.0,3600000.0,-100000.0,-200000.0,0.0,0.0,0.0
Net cash flow / Change in cash,349700000.0,16600000.0,218100000.0,209000000.0,43600000.0,35900000.0,11700000.0
Free Cash Flow,472100000.0,392400000.0,386500000.0,259400000.0,112700000.0,101200000.0,61800000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,-0.4034,-0.4034,-0.4034
