Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,38514000.0,60984000.0,64483000.0,19779000.0,19682430.0,12828.0,53346.0
Short-term investments,29715000.0,3498000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,68229000.0,64482000.0,64483000.0,19779000.0,19682430.0,12828.0,53346.0
Receivables,12866000.0,9686000.0,10411000.0,8580000.0,0.0,38418.0,85000.0
Inventories,10699000.0,9839000.0,8746000.0,8982000.0,0.0,0.0,0.0
Total current assets,71141000.0,87283000.0,84758000.0,38676000.0,20373620.0,851112.0,152625.0
Property Plant & Equipment Net,45640000.0,39074000.0,37300000.0,37922000.0,0.0,0.0,1447.0
Goodwill and Intangible Assets,38712000.0,41296000.0,43879000.0,46462000.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2767000.0,18573000.0,17060000.0,15637000.0,0.0,0.0,0.0
Total non-current assets,84352000.0,98943000.0,98239000.0,100021000.0,0.0,0.0,1447.0
Total assets,155493000.0,186226000.0,182997000.0,138697000.0,20373620.0,851112.0,154072.0
Payables,4510000.0,7954000.0,4132000.0,1553000.0,869919.0,434244.0,15582.0
Short-term debt,10354000.0,32053000.0,2236000.0,4516000.0,0.0,11907198.0,10158505.0
Total current liabilities,29029000.0,49904000.0,16261000.0,9487000.0,1445031.0,12930974.0,10276116.0
Long-term debt,64243000.0,53598000.0,22152000.0,25244000.0,0.0,0.0,0.0
Total debt,74597000.0,85651000.0,24388000.0,29760000.0,0.0,11907198.0,10158505.0
Deferred revenue,66000.0,546000.0,418000.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,311000.0,86000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,67010000.0,72171000.0,39212000.0,40881000.0,0.0,0.0,0.0
Total liabilities,174993000.0,157378000.0,111384000.0,98347000.0,1445031.0,12930974.0,10276116.0
Other comprehensive income,168535000,140006000,132691000,71321000,52947126,0.0,0.0
Retained earnings (deficit),-188253000.0,-111348000.0,-61268000.0,-31063000.0,-34095613.0,-17961455.0,-15563433.0
Total shareholders equity,-19500000.0,28848000.0,71613000.0,40350000.0,18928589.0,-17959899.0,-15561877.0
Investments,29715000.0,3498000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,36083000.0,24667000.0,-40095000.0,9981000.0,-19682430.0,11894370.0,10105159.0
Other Assets,0.0,0.0,0.0,0.0,0.0,799866.0,14279.0
Other Liabilities,78954000.0,35303000.0,55911000.0,47979000.0,0.0,589532.0,102029.0
