Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,22754852.0,43107574.0,9914867.0,10440959.0,17199030.0,26517959.0,26149477.0,0.0,437311.0
Short-term investments,0.0,0.0,5390184.0,6368177.0,4652675.0,2203040.0,2935184.0,0.0,0.0
Cash and short-term investments,22754852.0,43107574.0,15305051.0,16809136.0,21851705.0,28720999.0,29084661.0,0.0,437311.0
Receivables,1392441.0,3880154.0,1018027.0,924468.0,383961.0,484423.0,0.0,0.0,0.0
Inventories,18616169.0,12628181.0,5020146.0,3445773.0,1708763.0,984493.0,1669058.0,0.0,1147345.0
Total current assets,44529625.0,63166649.0,21657138.0,21290404.0,24088015.0,30787513.0,31052449.0,0.0,1294360.0
Property Plant & Equipment Net,30115730.0,30466858.0,2000784.0,2396950.0,2840698.0,828948.0,765299.0,0.0,860932.0
Goodwill and Intangible Assets,7533921.0,8378859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,44346896.0,44852184.0,27163.0,27163.0,298784.0,334863.0,162195.0,0.0,1631549.0
Total assets,88876521.0,108018833.0,23685085.0,23714517.0,27227497.0,31951324.0,31979943.0,0.0,2925909.0
Payables,5900394.0,5920873.0,2564681.0,2087855.0,1779197.0,2763872.0,2709489.0,0.0,1303414.0
Short-term debt,29983.0,0.0,6111111.0,15139.0,13841.0,12941.0,12654.0,0.0,460576.0
Total current liabilities,9625046.0,9440183.0,11222861.0,4216532.0,4197897.0,4303402.0,3657846.0,0.0,2301695.0
Long-term debt,26440830.0,25368458.0,12321640.0,14247212.0,14772266.0,9674139.0,4865228.0,0.0,88613.0
Total debt,26470813.0,25368458.0,18432751.0,14262351.0,14786107.0,9687080.0,4877882.0,0.0,549189.0
Deferred revenue,142834.0,142834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,29225009.0,28021653.0,16821370.0,18548335.0,16460976.0,11430010.0,6643334.0,0.0,238398.0
Total liabilities,69106083.0,67686076.0,28142347.0,22893543.0,21218847.0,16047637.0,10406584.0,0.0,2540093.0
Other comprehensive income,236203041,191022877,102476267,88239569,75457458,74443204,74209004,0.0,0.0
Retained earnings (deficit),-216437238.0,-150693793.0,-106934818.0,-87419667.0,-69449737.0,-58540446.0,-52636574.0,0.0,-29808015.0
Total shareholders equity,19770438.0,40332757.0,-4457262.0,820974.0,6008650.0,15903687.0,21573359.0,0.0,385816.0
Investments,4000000.0,0.0,5390184.0,6368177.0,4652675.0,2203040.0,2935184.0,0.0,0.0
Net Debt,3715961.0,-17739116.0,8517884.0,3821392.0,-2412923.0,-16830879.0,-21271595.0,0.0,111878.0
Other Assets,0.0,0.0,2000784.0,2396950.0,2840698.0,828948.0,765299.0,0.0,-290296.0
Other Liabilities,30256028.0,30224240.0,98116.0,128676.0,559974.0,314225.0,105404.0,0.0,537705.0
