Date,2019-09-28,2018-09-29,2017-09-30,2016-09-24,2015-09-26,2014-09-27,2013-09-28,2012-09-29,2011-09-24,2010-09-25,2009-09-26
Cash and cash equivalents,42125105.0,10537303.0,23912100.0,5679509.0,7505040.0,8613628.0,16844007.0,4683410.0,12421250.0,63854587.0,74535848.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,42125105.0,10537303.0,23912100.0,5679509.0,7505040.0,8613628.0,16844007.0,4683410.0,12421250.0,63854587.0,74535848.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53080901.0,50401639.0
Inventories,374129060.0,372195421.0,349333013.0,343881078.0,338644128.0,329523604.0,329691256.0,0.0,303166488.0,286430753.0,271744736.0
Total current assets,497103371.0,496743116.0,445840014.0,418487439.0,432296094.0,413917298.0,434540068.0,4683410.0,389364457.0,422969483.0,1096389328.0
Property Plant & Equipment Net,1344267315.0,1303044370.0,1265112350.0,1247881773.0,1211458393.0,1218607029.0,1212132055.0,1197137643.0,1133204187.0,1089390677.0,1072937349.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75730905.0,0.0,0.0
Tax assets,13880000.0,14272000.0,20746000.0,7300000.0,19047000.0,18861000.0,19603000.0,17021000.0,0.0,0.0,0.0
Total non-current assets,1370224997.0,1328167704.0,1287465760.0,1267990860.0,1239087398.0,1243034266.0,1234787669.0,1637425194.0,1228985351.0,1109388627.0,890883233.0
Total assets,1867328368.0,1824910820.0,1733305774.0,1686478299.0,1671383492.0,1656951564.0,1669327737.0,1642108604.0,1618349808.0,1532358110.0,1517609065.0
Payables,151329975.0,165165312.0,150901051.0,155288402.0,166039952.0,167314891.0,160314263.0,0.0,166797912.0,141690162.0,118378264.0
Short-term debt,12600131.0,12848013.0,12210571.0,10000629.0,12651321.0,12488400.0,18956761.0,1234715.0,34375989.0,92184965.0,31314776.0
Total current liabilities,247579389.0,260138091.0,245563479.0,241604637.0,253243507.0,250748019.0,251274007.0,1234715.0,290495964.0,318973892.0,228561876.0
Long-term debt,839637691.0,852739760.0,865659744.0,866473465.0,882691471.0,924771343.0,893514238.0,785240249.0,820743747.0,725314038.0,817999569.0
Total debt,852237822.0,865587773.0,877870315.0,876474094.0,895342792.0,937259743.0,912470999.0,786474964.0,855119736.0,817499003.0,849314345.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,20273626.0,22327253.0,21261924.0,18883819.0,17882565.0,16469128.0,16771941.0,0.0,0.0,72213000.0,67223000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,957026373.0,969358921.0,976690292.0,974698052.0,989161585.0,1023601378.0,1007414455.0,878543402.0,895908250.0,804303429.0,890883233.0
Total liabilities,1204605762.0,1229497012.0,1222253771.0,1216302689.0,1242405092.0,1274349397.0,1258688462.0,1184695135.0,1186404214.0,1123277321.0,1119445109.0
Other comprehensive income,12615214,12616969,12620036,12625914,12628005,12647221,77652339,114801556,117419328,0.0,0.0
Retained earnings (deficit),650664018.0,582089570.0,497727765.0,456851372.0,415654162.0,369277929.0,332315037.0,341964231.0,313879289.0,290264244.0,278754211.0
Total shareholders equity,662722606.0,595413808.0,511052003.0,470175610.0,428978400.0,382602167.0,410639275.0,457413469.0,431945594.0,409080789.0,398163956.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75730905.0,0.0,0.0
Net Debt,810112717.0,855050470.0,853958215.0,870794585.0,887837752.0,928646115.0,895626992.0,781791554.0,842698486.0,753644416.0,774778497.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19603242.0,24537514.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304917018.0,0.0,85098765.0,78868836.0
