Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,25783000.0,29054000.0,36556000.0,41875000.0,35973000.0,285221000.0,14562000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,25783000.0,29054000.0,36556000.0,41875000.0,35973000.0,285221000.0,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,43318000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,25783000.0,29054000.0,36556000.0,41875000.0,35973000.0,285221000.0,
Property Plant & Equipment Net,100884000.0,108293000.0,119427000.0,129747000.0,134028000.0,139121000.0,118954000.0
Goodwill and Intangible Assets,25644000.0,85098000.0,85098000.0,85098000.0,85098000.0,85098000.0,85098000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,5178000.0,4478000.0,3922000.0,2447000.0,679000.0,2228000.0,2859000.0
Total non-current assets,8551510000.0,7217828000.0,7332774000.0,2406280000.0,2528607000.0,2324018000.0,
Total assets,8577293000.0,7246882000.0,7369330000.0,2448155000.0,2564580000.0,2609239000.0,267075000.0
Payables,2511000.0,715000.0,1079000.0,406000.0,4409000.0,21397000.0,251000.0
Short-term debt,0.0,0.0,112000.0,102000.0,81000.0,0.0,
Total current liabilities,2511000.0,715000.0,1191000.0,25210000.0,27231000.0,38653000.0,
Long-term debt,5853497000.0,4442880000.0,4664965000.0,2510239000.0,2609406000.0,2350000000.0,
Total debt,5853497000.0,4442880000.0,4665077000.0,2510341000.0,2609487000.0,2350000000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,24702000.0,22741000.0,17256000.0,19955000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,5853758000.0,4443124000.0,4665230000.0,2510471000.0,2610849000.0,2354282000.0,
Total liabilities,6311686000.0,4788635000.0,4935461000.0,2701669000.0,2740870000.0,2466810000.0,30745000.0
Other comprehensive income,3952503000,3933829000,3760729000,935220000,888860000,3651000,0.0
Retained earnings (deficit),-1689038000.0,-1477709000.0,-1328937000.0,-1189890000.0,-1066280000.0,137891000.0,164974000.0
Total shareholders equity,2265607000.0,2458247000.0,2433869000.0,-253514000.0,-176290000.0,142429000.0,236330000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,5827714000.0,4413826000.0,4628521000.0,2468466000.0,2573514000.0,2064779000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,455417000.0,344796000.0,269040000.0,165988000.0,102790000.0,73875000.0,
