Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,13060000.0,14603000.0,37013000.0,41039000.0,40160000.0,12849579.0
Short-term investments,28602000.0,52336000.0,55971000.0,107715000.0,0.0,0.0
Cash and short-term investments,41662000.0,66939000.0,92984000.0,148754000.0,40160000.0,12849579.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,62187000.0,68707000.0,95094000.0,151085000.0,40472000.0,13287982.0
Property Plant & Equipment Net,111000.0,193000.0,683000.0,676000.0,615000.0,1056199.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,28602000.0,52336000.0,55971000.0,107715000.0,0.0,0.0
Tax assets,1000000.0,1000000.0,86000.0,70000.0,0.0,0.0
Total non-current assets,1069000.0,1176000.0,1662000.0,2023000.0,927000.0,1370318.0
Total assets,63256000.0,69883000.0,96756000.0,153108000.0,41399000.0,14658300.0
Payables,2029000.0,1017000.0,1166000.0,157000.0,318000.0,2339578.0
Short-term debt,0.0,1695000.0,1700000.0,0.0,0.0,0.0
Total current liabilities,28627000.0,6745000.0,8400000.0,6514000.0,4318000.0,14465062.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,1695000.0,1700000.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,2883295.0
Tax Liabilities,391000.0,471000.0,460000.0,443000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,505000.0,664000.0,2631000.0,3778000.0,4613000.0,96704.0
Total liabilities,29132000.0,7409000.0,11031000.0,10292000.0,8931000.0,14561766.0
Other comprehensive income,270509000,267642000,264017000,259969000,0.0,0.0
Retained earnings (deficit),-236614000.0,-205353000.0,-178527000.0,-117416000.0,-81508000.0,-79497545.0
Total shareholders equity,34124000.0,62474000.0,85725000.0,142816000.0,-72018000.0,-70635166.0
Investments,57204000.0,104672000.0,111942000.0,215430000.0,0.0,0.0
Net Debt,-13060000.0,-12908000.0,-35313000.0,-41039000.0,-40160000.0,-12849579.0
Other Assets,0.0,0.0,0.0,0.0,312000.0,438403.0
Other Liabilities,0.0,0.0,0.0,0.0,4000000.0,12125484.0
