Date,2018-06,2017-06,2016-06,2015-06,2014-06
Depreciation & Amortization,,,,,
Stock-based compensation,,,,,
Operating Cash Flow,,,,,
Capital Expenditure,-1000000.0,-1000000.0,-0000000.0,-1000000.0,-1000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-636000000,-586000000,-570000000,-670000000,-961000000
Investing Cash flow,-29000000.0,-22000000.0,-33000000.0,154000000.0,-27000000.0
Issuance (repayment) of debt,,,,,
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-117000000.0,-108000000.0,-181000000.0,-245000000.0,-152000000.0
Effect of forex changes on cash,1000000.0,-0000000.0,3000000.0,13000000.0,-4000000.0
Net cash flow / Change in cash,-144000000.0,-130000000.0,-211000000.0,-78000000.0,-183000000.0
Free Cash Flow,154000000.0,164000000.0,202000000.0,180000000.0,183000000.0
Net Cash/Marketcap,,,,,
