Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,,,,,
Stock-based compensation,,,,,
Operating Cash Flow,,,,,
Capital Expenditure,-206776000000.0,-194880000000.0,-537805000000.0,-421314000000.0,-292017000000.0
Acquisitions and disposals,000000.0,000000.0,-12050000000.0,000000.0,000000.0
Investment purchases and sales,108609000000,128785000000,24531000000,-43762000000,37896000000
Investing Cash flow,-91868000000.0,-60580000000.0,-488595000000.0,-327447000000.0,-185746000000.0
Issuance (repayment) of debt,-39807000000.0,-388613000000.0,-1037918000000.0,-792409000000.0,-867118000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-301835000000.0,-519653000000.0,-605785000000.0,-452259000000.0,-429587000000.0
Effect of forex changes on cash,2076000000.0,-14208000000.0,6246000000.0,-24242000000.0,-4306000000.0
Net cash flow / Change in cash,-391627000000.0,-594440000000.0,-1088134000000.0,-803948000000.0,-619639000000.0
Free Cash Flow,281392000000.0,364308000000.0,363409000000.0,395486000000.0,415752000000.0
Net Cash/Marketcap,,,,,
