Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,149412000.0,26685000.0,19485000.0,14718000.0,8849000.0,27338000.0,58138000.0,93933000.0,26722000.0
Short-term investments,0.0,0.0,0.0,0.0,1614000.0,32962000.0,41558000.0,0.0,9373000.0
Cash and short-term investments,149412000.0,26685000.0,19485000.0,14718000.0,10463000.0,60300000.0,99696000.0,93933000.0,36095000.0
Receivables,42766000.0,26148000.0,42978000.0,43552000.0,27917000.0,16326000.0,10977000.0,7382000.0,7946000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,199993000.0,59202000.0,67807000.0,62146000.0,43083000.0,80929000.0,113979000.0,105249000.0,46761000.0
Property Plant & Equipment Net,314179000.0,262359000.0,250765000.0,214500000.0,111772000.0,67560000.0,42411000.0,39717000.0,36024000.0
Goodwill and Intangible Assets,78792000.0,52666000.0,56186000.0,58458000.0,62079000.0,65844000.0,37338000.0,35023000.0,36504000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,15054000.0,9611000.0,11162000.0,9475000.0,787000.0,1192000.0,1204000.0,4083000.0,9277000.0
Total non-current assets,402907000.0,325107000.0,313174000.0,278866000.0,176319000.0,134614000.0,88553000.0,83671000.0,85282000.0
Total assets,602900000.0,384309000.0,380981000.0,341012000.0,219402000.0,215543000.0,202532000.0,188920000.0,132043000.0
Payables,21543000.0,11589000.0,15516000.0,29376000.0,4004000.0,11642000.0,4990000.0,4573000.0,4596000.0
Short-term debt,0.0,875000.0,1094000.0,875000.0,875000.0,526000.0,42000.0,205000.0,420000.0
Total current liabilities,171191000.0,122348000.0,99195000.0,93948000.0,56785000.0,47842000.0,33338000.0,31112000.0,29729000.0
Long-term debt,151670000.0,0.0,15875000.0,16750000.0,381000.0,473000.0,136000.0,197000.0,0.0
Total debt,151670000.0,875000.0,16969000.0,17625000.0,1256000.0,999000.0,178000.0,402000.0,420000.0
Deferred revenue,80383000.0,61708000.0,50869000.0,25759000.0,25488000.0,19292000.0,17329000.0,13575000.0,38978000.0
Tax Liabilities,2745000.0,1897000.0,1761000.0,916000.0,327000.0,445000.0,392000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,296676000.0,156184000.0,178628000.0,132812000.0,32562000.0,27093000.0,24831000.0,31095000.0,30330000.0
Total liabilities,474989000.0,286491000.0,283173000.0,229732000.0,93000000.0,75800000.0,58856000.0,60038000.0,60059000.0
Other comprehensive income,259132000,230679000,211275000,197612000,189725000,182927000,178219000,170721000,0.0
Retained earnings (deficit),-129930000.0,-131967000.0,-112601000.0,-85176000.0,-62884000.0,-43188000.0,-34547000.0,-41842000.0,-46504000.0
Total shareholders equity,127911000.0,97818000.0,97808000.0,111280000.0,126402000.0,139743000.0,143676000.0,128882000.0,-51182000.0
Investments,0.0,0.0,0.0,0.0,1614000.0,32962000.0,41558000.0,0.0,9373000.0
Net Debt,2258000.0,-25810000.0,-2516000.0,2907000.0,-7593000.0,-26339000.0,-57960000.0,-93531000.0,-35675000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720000.0
Other Liabilities,7122000.0,7959000.0,5350000.0,2972000.0,3653000.0,865000.0,687000.0,-2169000.0,24713000.0
