Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,34645549.0,88067647.0,106398919.0,130189421.0,13728972.0,7858169.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,34645549.0,88067647.0,106398919.0,130189421.0,13728972.0,7858169.0
Receivables,0.0,0.0,0.0,0.0,0.0,459018.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,35651138.0,89054327.0,107353500.0,131270505.0,15347349.0,8529819.0
Property Plant & Equipment Net,426952.0,3423880.0,3418077.0,2766992.0,1443982.0,140045.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,569822.0,3566750.0,3560947.0,2822153.0,1499143.0,203973.0
Total assets,36220960.0,92621077.0,110914447.0,134092658.0,16846492.0,8733792.0
Payables,399447.0,4369133.0,3471032.0,2584249.0,2045782.0,1086806.0
Short-term debt,0.0,3075421.0,0.0,2271111.0,265265.0,0.0
Total current liabilities,6381752.0,12866759.0,6684747.0,8589708.0,3893209.0,1788243.0
Long-term debt,0.0,17382907.0,14953143.0,3025423.0,2327515.0,0.0
Total debt,0.0,20458328.0,14953143.0,5296534.0,2592780.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,17382907.0,14953143.0,3025423.0,40787030.0,22295196.0
Total liabilities,6381752.0,30249666.0,21637890.0,11615131.0,44680239.0,24083439.0
Other comprehensive income,222644982,214309370,190341769,184721777,0.0,0.0
Retained earnings (deficit),-192816365.0,-151948359.0,-101074968.0,-62253970.0,-29818916.0,-16036831.0
Total shareholders equity,29839208.0,62371411.0,89276557.0,122477527.0,-27833747.0,-15349647.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-34645549.0,-67609319.0,-91445776.0,-124892887.0,-11136192.0,-7858169.0
Other Assets,0.0,0.0,0.0,0.0,1618377.0,212632.0
Other Liabilities,0.0,0.0,0.0,0.0,1582162.0,701437.0
