Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,43676000.0,29902000.0,45824000.0,34194000.0,19362000.0,22661000.0,22994000.0,12724000.0,5792000.0,1393000.0
Short-term investments,0.0,0.0,0.0,0.0,32749000.0,25720000.0,0.0,10643000.0,0.0,0.0
Cash and short-term investments,43676000.0,29902000.0,45824000.0,34194000.0,19362000.0,22661000.0,22994000.0,12724000.0,5792000.0,1393000.0
Receivables,53225000.0,67990000.0,83062000.0,97778000.0,58394000.0,44364000.0,29499000.0,23109000.0,35117000.0,34432000.0
Inventories,20817000.0,20969000.0,21487000.0,32509000.0,23416000.0,25376000.0,0.0,4344000.0,4432000.0,4877000.0
Total current assets,160865000.0,173942000.0,212978000.0,228456000.0,142967000.0,124772000.0,52493000.0,53470000.0,48452000.0,45548000.0
Property Plant & Equipment Net,22200000.0,23400000.0,27270000.0,44981000.0,18961000.0,21665000.0,4885000.0,5651000.0,5880000.0,11362000.0
Goodwill and Intangible Assets,170414000.0,186642000.0,192195000.0,246500000.0,187313000.0,150639000.0,23074000.0,17879000.0,18904000.0,19270000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,1388000.0,1930000.0,1590000.0,4724000.0,3003000.0,66000.0,2604000.0,848000.0,602000.0,348000.0
Total non-current assets,231717000.0,264607000.0,285656000.0,370363000.0,271398000.0,223764000.0,41611000.0,25875000.0,26339000.0,31967000.0
Total assets,392582000.0,438549000.0,498634000.0,598819000.0,414365000.0,348536000.0,94104000.0,79345000.0,74791000.0,77515000.0
Payables,80229000.0,70786000.0,95610000.0,99097000.0,51462000.0,34356000.0,15093000.0,13569000.0,17041000.0,18622000.0
Short-term debt,1700000.0,11296000.0,8827000.0,19494000.0,8887000.0,9922000.0,0.0,0.0,0.0,836000.0
Total current liabilities,103886000.0,107851000.0,146358000.0,148173000.0,75351000.0,59333000.0,26461000.0,23609000.0,26497000.0,30479000.0
Long-term debt,74456000.0,103537000.0,114366000.0,157834000.0,103541000.0,79160000.0,0.0,3950000.0,10800000.0,12671000.0
Total debt,76156000.0,114833000.0,123193000.0,177328000.0,112428000.0,89082000.0,0.0,3950000.0,10800000.0,13507000.0
Deferred revenue,20144000.0,20469000.0,35085000.0,28000000.0,14597000.0,13486000.0,11368000.0,9647000.0,7810000.0,10373000.0
Tax Liabilities,1813000.0,866000.0,1536000.0,1582000.0,405000.0,1569000.0,0.0,393000.0,1646000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,110136000.0,144129000.0,162194000.0,205625000.0,157790000.0,118797000.0,4570000.0,7096000.0,13120000.0,15276000.0
Total liabilities,214022000.0,251980000.0,308552000.0,359666000.0,233141000.0,178130000.0,32110000.0,36355000.0,39617000.0,45755000.0
Other comprehensive income,251053000,247814000,244522000,242918000,168530000,159210000,54444000,43893000,-1608000.0,-2021000.0
Retained earnings (deficit),-59427000.0,-52673000.0,-41741000.0,5472000.0,19051000.0,11911000.0,9691000.0,1301000.0,-6243000.0,-8348000.0
Total shareholders equity,178560000.0,186569000.0,190082000.0,239153000.0,181224000.0,170406000.0,61994000.0,42990000.0,35174000.0,31760000.0
Investments,0.0,0.0,0.0,0.0,32749000.0,25720000.0,0.0,10643000.0,0.0,0.0
Net Debt,32480000.0,84931000.0,77369000.0,143134000.0,93066000.0,66421000.0,-22994000.0,-8774000.0,5008000.0,12114000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111000.0,4846000.0
Other Liabilities,0.0,0.0,0.0,5868000.0,0.0,0.0,1079000.0,5650000.0,9456000.0,11021000.0
