Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,126518000.0,109370000.0,93677000.0,216226000.0,80265000.0,53725000.0,48688000.0
Short-term investments,300213000.0,137576000.0,131190000.0,29414000.0,42204000.0,9889000.0,0.0
Cash and short-term investments,426731000.0,246946000.0,224867000.0,245640000.0,122469000.0,63614000.0,48688000.0
Receivables,85280000.0,57096000.0,37343000.0,26168000.0,11523000.0,7237000.0,3752000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,572596000.0,328207000.0,279818000.0,283231000.0,139005000.0,73859000.0,54661000.0
Property Plant & Equipment Net,75654000.0,59157000.0,62731000.0,56540000.0,41895000.0,15431000.0,8472000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,393671000.0,97447000.0,75168000.0,22336000.0,9205000.0,2225000.0,0.0
Tax assets,41009000.0,4775000.0,5756000.0,5314000.0,4200000.0,0.0,0.0
Total non-current assets,665283000.0,231997000.0,195467000.0,139455000.0,66783000.0,18877000.0,9397000.0
Total assets,1237879000.0,560204000.0,475285000.0,422686000.0,205788000.0,92736000.0,64058000.0
Payables,16820000.0,5307000.0,4555000.0,9332000.0,4763000.0,3685000.0,1025000.0
Short-term debt,2719000.0,0.0,0.0,0.0,10000.0,729000.0,337000.0
Total current liabilities,342763000.0,230724000.0,167218000.0,117399000.0,78149000.0,42153000.0,21137000.0
Long-term debt,458176000.0,6400000.0,6500000.0,6900000.0,3911000.0,23395000.0,374000.0
Total debt,460895000.0,6400000.0,6500000.0,6900000.0,3921000.0,24124000.0,711000.0
Deferred revenue,245243000.0,174524000.0,123276000.0,84210000.0,50908000.0,29048000.0,15130000.0
Tax Liabilities,21531000.0,15644000.0,11786000.0,8503000.0,5955000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,480914000.0,15961000.0,16421000.0,19918000.0,13536000.0,25490000.0,1806000.0
Total liabilities,820958000.0,238563000.0,175857000.0,129396000.0,92082000.0,67643000.0,22943000.0
Other comprehensive income,950693000,753568000,623374000,510531000,245348000,10000.0,0.0
Retained earnings (deficit),-529128000.0,-430586000.0,-319720000.0,-215921000.0,-131869000.0,-64454000.0,
Total shareholders equity,416921000.0,321641000.0,299428000.0,293290000.0,113706000.0,-46276000.0,41115000.0
Investments,693884000.0,235023000.0,206358000.0,51750000.0,51409000.0,12114000.0,0.0
Net Debt,334377000.0,-102970000.0,-87177000.0,-209326000.0,-76344000.0,-39490000.0,-47977000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,3008000.0,2221000.0
Other Liabilities,0.0,0.0,0.0,0.0,397000.0,37739000.0,19775000.0
