Date,2019-02-01,2018-02-02,2017-02-03,2016-01-29,2015-01-30,2013-02-01,2012-02-03,2011-01-28,2010-01-29
Depreciation & Amortization,7892000000.0,8817000000.0,5206000000.0,2872000000.0,2977000000.0,,,,
Stock-based compensation,918000000.0,835000000.0,398000000.0,72000000.0,72000000.0,347000000.0,362000000.0,332000000.0,312000000.0
Operating Cash Flow,6991000000.0,6810000000.0,2222000000.0,2162000000.0,2551000000.0,3283000000.0,5527000000.0,3969000000.0,3906000000.0
Capital Expenditure,1158000000.0,1212000000.0,699000000.0,-394000000.0,-455000000.0,-378000000.0,-661000000.0,-426000000.0,-351000000.0
Acquisitions and disposals,-912000000.0,-658000000.0,-37629000000.0,8000000.0,-63000000.0,-4844000000.0,-2562000000.0,-376000000.0,-3613000000.0
Investment purchases and sales,-56000000.0,-5112000000.0,-1479000000.0,65000000.0,163000000.0,1906000000.0,-2943000000.0,-363000000.0,155000000.0
Investing Cash flow,3200000000.0,-2881000000.0,-31256000000.0,-321000000.0,-355000000.0,-3316000000.0,-6166000000.0,-1165000000.0,-3809000000.0
Issuance (repayment) of debt,-11451000000.0,-12321000000.0,-16960000000.0,-500000000.0,-3124000000.0,-268000000.0,3250000000.0,1263000000.0,2012000000.0
Issuance (buybacks) of shares,105000000.0,-723000000.0,3721000000.0,0.0,0.0,-672000000.0,-2677000000.0,-788000000.0,2000000.0
Dividend payments,-2134000000.0,-0.0,-0.0,0.0,0.0,-278000000.0,0.0,0.0,0.0
Financing Cash Flow,-14329000000.0,364000000.0,31908000000.0,-496000000.0,-3094000000.0,-1210000000.0,577000000.0,477000000.0,2012000000.0
Effect of forex changes on cash,-189000000.0,175000000.0,24000000.0,-167000000.0,-153000000.0,-40000000.0,1000000.0,-3000000.0,174000000.0
Net cash flow / Change in cash,-4138000000.0,4468000000.0,2898000000.0,1178000000.0,-1051000000.0,-1283000000.0,-61000000.0,3278000000.0,2283000000.0
Free Cash Flow,5833000000.0,5598000000.0,1523000000.0,1768000000.0,2096000000.0,2905000000.0,4866000000.0,3543000000.0,3555000000.0
Net Cash/Marketcap,0.0,0.0,0.0,-0.3343,-0.3343,,,,
