Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,150723000.0,11750000.0,8917000.0,1089000.0,5806000.0,1138000.0,2691000.0,4957000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,150723000.0,11750000.0,8917000.0,1089000.0,5806000.0,1138000.0,2691000.0,4957000.0
Receivables,298440000.0,322892000.0,313304000.0,303176000.0,114448000.0,111285000.0,95473000.0,69094000.0
Inventories,309279000.0,309060000.0,272276000.0,243960000.0,98259000.0,91303000.0,73918000.0,49682000.0
Total current assets,847039000.0,734137000.0,666942000.0,613960000.0,248232000.0,227134000.0,194345000.0,155455000.0
Property Plant & Equipment Net,294327000.0,295820000.0,286741000.0,295978000.0,90611000.0,56039000.0,55076000.0,57759000.0
Goodwill and Intangible Assets,263322000.0,263098000.0,257856000.0,442600000.0,29722000.0,31975000.0,32376000.0,26263000.0
Long-term investments,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,3748000.0,2437000.0,11390000.0,4863000.0,3332000.0,3562000.0,13297000.0
Total non-current assets,729072000.0,739213000.0,728072000.0,762048000.0,122986000.0,91406000.0,91667000.0,99186000.0
Total assets,1576111000.0,1473350000.0,1395014000.0,1376008000.0,371218000.0,318540000.0,286012000.0,254641000.0
Payables,123495000.0,174583000.0,165540000.0,135632000.0,72029000.0,64984000.0,74231000.0,45019000.0
Short-term debt,6661000.0,7739000.0,11155000.0,10129000.0,1706000.0,1240000.0,73547000.0,35093000.0
Total current liabilities,296179000.0,315277000.0,302812000.0,278307000.0,108176000.0,102934000.0,178746000.0,111359000.0
Long-term debt,345197000.0,349059000.0,344827000.0,405085000.0,5955000.0,6011000.0,5635000.0,0.0
Total debt,351858000.0,356798000.0,355982000.0,415214000.0,7661000.0,7251000.0,79182000.0,35093000.0
Deferred revenue,34888000.0,18428000.0,15691000.0,15888000.0,592000.0,1599000.0,1239000.0,1108000.0
Tax Liabilities,900000.0,20741000.0,19083000.0,19744000.0,0.0,2989000.0,19922000.0,21180000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,359505000.0,361294000.0,355006000.0,415714000.0,33040000.0,29881000.0,31625000.0,36859000.0
Total liabilities,701452000.0,726451000.0,714413000.0,747076000.0,230347000.0,190859000.0,210371000.0,148218000.0
Other comprehensive income,663637000,655619000,646751000,625976000,147340000,144570000,0.0,0.0
Retained earnings (deficit),210345000.0,90607000.0,33182000.0,2302000.0,-6731000.0,-17150000.0,-12515000.0,2018000.0
Total shareholders equity,874659000.0,746899000.0,680601000.0,628932000.0,140871000.0,127681000.0,34164000.0,51426000.0
Investments,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,201135000.0,345048000.0,347065000.0,414125000.0,1855000.0,6113000.0,76491000.0,30136000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,22263000.0,31722000.0
Other Liabilities,45768000.0,49880000.0,56595000.0,53055000.0,89131000.0,58044000.0,30968000.0,31247000.0
