Date,2019-02-01,2018-02-02,2017-02-03,2016-01-29,2015-01-30,2014-01-31,2013-01-31
Cash and cash equivalents,237000000.0,144000000.0,210000000.0,195000000.0,301000000.0,254000000.0,1000000.0
Short-term investments,47000000.0,35000000.0,27000000.0,21000000.0,21000000.0,0.0,0.0
Cash and short-term investments,237000000.0,144000000.0,210000000.0,195000000.0,301000000.0,254000000.0,1000000.0
Receivables,1050000000.0,674000000.0,539000000.0,635000000.0,544000000.0,621000000.0,691000000.0
Inventories,74000000.0,68000000.0,71000000.0,68000000.0,67000000.0,0.0,117000000.0
Total current assets,1433000000.0,950000000.0,901000000.0,952000000.0,943000000.0,994000000.0,809000000.0
Property Plant & Equipment Net,103000000.0,61000000.0,60000000.0,71000000.0,59000000.0,60000000.0,29000000.0
Goodwill and Intangible Assets,2923000000.0,1042000000.0,1063000000.0,1084000000.0,379000000.0,383000000.0,385000000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,54000000.0,0.0,1000000.0,0.0,25000000.0,1000000.0,18000000.0
Total non-current assets,3130000000.0,1123000000.0,1141000000.0,1170000000.0,455000000.0,453000000.0,436000000.0
Total assets,4563000000.0,2073000000.0,2042000000.0,2122000000.0,1398000000.0,1447000000.0,1245000000.0
Payables,455000000.0,397000000.0,329000000.0,351000000.0,315000000.0,387000000.0,435000000.0
Short-term debt,24000000.0,41000000.0,25000000.0,57000000.0,32000000.0,13000000.0,2000000.0
Total current liabilities,897000000.0,695000000.0,615000000.0,688000000.0,577000000.0,564000000.0,638000000.0
Long-term debt,2065000000.0,983000000.0,1022000000.0,1013000000.0,457000000.0,489000000.0,1000000.0
Total debt,2089000000.0,1024000000.0,1047000000.0,1070000000.0,489000000.0,502000000.0,3000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,13000000.0,7000000.0,5000000.0,0.0,0.0,0.0,16000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2201000000.0,1051000000.0,1073000000.0,1054000000.0,501000000.0,521000000.0,11000000.0
Total liabilities,3078000000.0,1746000000.0,1688000000.0,1742000000.0,1053000000.0,1070000000.0,649000000.0
Other comprehensive income,1132000000,0.0,91000000,215000000,234000000,348999999.9999,0.0
Retained earnings (deficit),367000000.0,323000000.0,265000000.0,174000000.0,116000000.0,30000000.0,0.0
Total shareholders equity,1485000000.0,327000000.0,354000000.0,380000000.0,345000000.0,377000000.0,596000000.0
Investments,47000000.0,35000000.0,27000000.0,21000000.0,21000000.0,0.0,0.0
Net Debt,1852000000.0,880000000.0,837000000.0,875000000.0,188000000.0,248000000.0,2000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,-20000000.0,0.0,0.0,0.0,-25000000.0,-15000000.0,201000000.0
