Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,62135000.0,146323000.0,244709000.0,264593000.0,371023000.0,233068000.0,186016000.0,73570000.0
Short-term investments,663294000.0,471371000.0,493474000.0,560253000.0,416685000.0,497573000.0,129093000.0,79137000.0
Cash and short-term investments,725429000.0,617694000.0,738183000.0,824846000.0,787708000.0,730641000.0,315109000.0,152707000.0
Receivables,32955000.0,27021000.0,23690000.0,19939000.0,15205000.0,8362000.0,0.0,13077000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,758384000.0,644715000.0,761873000.0,844785000.0,802913000.0,739003000.0,315109000.0,165784000.0
Property Plant & Equipment Net,11063000.0,11955000.0,12259000.0,11531000.0,10810000.0,11625000.0,9672000.0,9420000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,3651000.0,3664000.0,3676000.0,3689000.0,1598000.0
Long-term investments,44439000.0,125935000.0,227224000.0,211043000.0,308277000.0,173729000.0,173108000.0,65805000.0
Tax assets,10202000.0,12138000.0,29489000.0,28574000.0,13757000.0,11875000.0,9141000.0,0.0
Total non-current assets,9075041000.0,9194840000.0,8620863000.0,7556528000.0,6022457000.0,3414170000.0,2886125000.0,1911748000.0
Total assets,9833425000.0,9839555000.0,9382736000.0,8401313000.0,6825370000.0,4153173000.0,3201234000.0,2077532000.0
Payables,66455000.0,56212000.0,47381000.0,44360000.0,33437000.0,21878000.0,12941000.0,8595000.0
Short-term debt,108977000.0,108880000.0,108783000.0,110000000.0,110000000.0,624500000.0,2000000.0,2000000.0
Total current liabilities,177632000.0,165092000.0,156164000.0,154360000.0,143437000.0,646378000.0,14941000.0,10595000.0
Long-term debt,1248070000.0,1611860000.0,868800000.0,1625300000.0,1618000000.0,706500000.0,60000000.0,0.0
Total debt,1357047000.0,1720740000.0,977583000.0,1735300000.0,1728000000.0,1331000000.0,62000000.0,2000000.0
Deferred revenue,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,7142236000.0,6800142000.0,6846980000.0,5909501000.0,4532538000.0,2959922000.0,2440818000.0,1583189000.0
Total non-current liabilities,1268055000.0,1619343000.0,873021000.0,1629455000.0,1627217000.0,718937000.0,70623000.0,0.0
Total liabilities,8876609000.0,8918591000.0,8526864000.0,7847411000.0,6382225000.0,3766550000.0,2931759000.0,1929784000.0
Other comprehensive income,630576000,631334000,636246000,409943000,347568000,298977000,211590000,122102000
Retained earnings (deficit),316651000.0,258076000.0,193698000.0,124511000.0,68421000.0,71008000.0,38314000.0,14496000.0
Total shareholders equity,956816000.0,920964000.0,855872000.0,553902000.0,443145000.0,386623000.0,269475000.0,147748000.0
Investments,707733000.0,597306000.0,720698000.0,771296000.0,724962000.0,671302000.0,302201000.0,144942000.0
Net Debt,1294912000.0,1574417000.0,732874000.0,1470707000.0,1356977000.0,1097932000.0,-124016000.0,-71570000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,7430922000.0,7134156000.0,7497679000.0,6063596000.0,4611571000.0,2401235000.0,2846195000.0,1919189000.0
