Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30,2015-01-31,2014-02-01,2013-02-02,2012-01-28,2011-01-29,2010-01-30
Cash and cash equivalents,46034000.0,51176000.0,51164000.0,54144000.0,52261000.0,68629000.0,60581000.0,68547000.0,185539000.0,283733000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,46034000.0,51176000.0,51164000.0,54144000.0,52261000.0,68629000.0,60581000.0,68547000.0,185539000.0,283733000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,969561000.0,872790000.0,858689000.0,849982000.0,851669000.0,914965000.0,918023000.0,825195000.0,762146000.0,731337000.0
Total current assets,1128003000.0,1021973000.0,994379000.0,994432000.0,1038429000.0,1121061000.0,1090630000.0,1006656000.0,1051719000.0,1122966000.0
Property Plant & Equipment Net,822338000.0,565977000.0,525851000.0,559924000.0,550555000.0,569682000.0,593562000.0,572767000.0,524906000.0,491256000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,8633000.0,13986000.0,46469000.0,47739000.0,7139000.0,5106000.0,0.0,6549000.0,56918000.0,79148000.0
Total non-current assets,895344000.0,629753000.0,613328000.0,645938000.0,597462000.0,618538000.0,662996000.0,634654000.0,567880000.0,546527000.0
Total assets,2023347000.0,1651726000.0,1607707000.0,1640370000.0,1635891000.0,1739599000.0,1753626000.0,1641310000.0,1619599000.0,1669493000.0
Payables,396903000.0,351226000.0,400495000.0,382277000.0,358932000.0,365772000.0,393652000.0,350117000.0,302818000.0,309862000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552000.0,4786000.0
Total current liabilities,638560000.0,589608000.0,678595000.0,678448000.0,587829000.0,577447000.0,629634000.0,584820000.0,541931000.0,542520000.0
Long-term debt,374100000.0,199800000.0,106400000.0,62300000.0,62100000.0,77000000.0,171200000.0,65900000.0,0.0,0.0
Total debt,374100000.0,199800000.0,106400000.0,62300000.0,62100000.0,77000000.0,171200000.0,65900000.0,3552000.0,4786000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1237000.0,7668000.0,31265000.0,24936000.0,2316000.0,14392000.0,40538000.0,36775000.0,44357000.0,47570000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,492762000.0,337516000.0,221889000.0,183093000.0,224172000.0,186995000.0,286183000.0,207566000.0,130875000.0,125561000.0
Total liabilities,1330306000.0,982139000.0,957077000.0,919900000.0,846341000.0,838172000.0,995484000.0,818077000.0,672806000.0,668081000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10470000.0,-13135000.0
Retained earnings (deficit),2575267000.0,2468258000.0,2323318000.0,2210239000.0,2107100000.0,2021357000.0,1896062000.0,1718941000.0,1511877000.0,1289353000.0
Total shareholders equity,693041000.0,669587000.0,650630000.0,720470000.0,789550000.0,901427000.0,758142000.0,823233000.0,946793000.0,1001412000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,328066000.0,148624000.0,55236000.0,8156000.0,9839000.0,8371000.0,110619000.0,-2647000.0,-181987000.0,-278947000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104034000.0,107896000.0
Other Liabilities,198984000.0,55015000.0,56593000.0,58359000.0,34340000.0,73730000.0,79667000.0,25691000.0,235561000.0,227872000.0
