Date,2019-05-26,2018-05-27,2017-05-28,2016-05-29,2015-05-31,2014-05-25,2013-05-26,2012-05-27,2011-05-29,2010-05-30,2009-05-31
Depreciation & Amortization,620100000.0,618800000.0,603600000.0,608100000.0,588300000.0,585400000.0,588000000.0,541500000.0,472600000.0,0.0,453600000.0
Stock-based compensation,84900000.0,77000000.0,95700000.0,89800000.0,106400000.0,108500000.0,100400000.0,108300000.0,105300000.0,0.0,28600000.0
Operating Cash Flow,2807000000.0,2841000000.0,2313300000.0,2629800000.0,2542800000.0,2541000000.0,2926000000.0,2402000000.0,1526800000.0,0.0,1828200000.0
Capital Expenditure,537600000.0,622700000.0,684400000.0,729300000.0,712400000.0,663500000.0,613900000.0,675900000.0,648800000.0,649900000.0,-558500000.0
Acquisitions and disposals,-0.0,-8035800000.0,-0.0,-84000000.0,-822300000.0,-0.0,-898000000.0,-1050100000.0,-123300000.0,-0.0,250600000.0
Investment purchases and sales,-1100000.0,-601600000.0,-1651500000.0,-606700000.0,-1161900000.0,-1745300000.0,-1044900000.0,-313000000.0,-1163500000.0,-691800000.0,0.0
Investing Cash flow,-579600000.0,-8653600000.0,-665400000.0,85300000.0,-1691100000.0,-591000000.0,-1515400000.0,-1870800000.0,-643800000.0,-721200000.0,-288900000.0
Issuance (repayment) of debt,-1493800000.0,-600100000.0,-1000000000.0,-1000400000.0,-1145800000.0,-1444800000.0,-542300000.0,-1450100000.0,-7400000.0,-906900000.0,89200000.0
Issuance (buybacks) of shares,-1100000.0,368300000.0,-1651500000.0,-606700000.0,-1161900000.0,-1745300000.0,-1044900000.0,-313000000.0,-1163500000.0,-691800000.0,-991200000.0
Dividend payments,-1181700000.0,-1139700000.0,-1135100000.0,-1071700000.0,-1017700000.0,-983300000.0,-867600000.0,-800100000.0,-729400000.0,-643700000.0,-579500000.0
Financing Cash Flow,-2176400000.0,5445500000.0,-1645500000.0,-2285600000.0,-1384800000.0,-1824100000.0,-1140200000.0,-661400000.0,-936600000.0,-1503800000.0,-1404500000.0
Effect of forex changes on cash,-23100000.0,31800000.0,-18500000.0,-8100000.0,-88900000.0,-29200000.0,-200000.0,-18200000.0,71300000.0,-32800000.0,-46000000.0
Net cash flow / Change in cash,51000000.0,-367100000.0,2400000.0,429500000.0,-533100000.0,125900000.0,270200000.0,-148400000.0,-53600000.0,-76600000.0,88800000.0
Free Cash Flow,2269400000.0,2218300000.0,1628900000.0,1900500000.0,1830400000.0,1877500000.0,2312100000.0,1726100000.0,878000000.0,-649900000.0,1269700000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3758
