Date,2018-12-30,2017-12-31,2016-12-25,2015-12-27,2014-12-28,2013-12-29,2012-12-30,2011-12-25
Cash and cash equivalents,8199000.0,8785000.0,13694000.0,8529000.0,3815000.0,5323000.0,5855000.0,2827000.0
Short-term investments,499000.0,948000.0,1143000.0,618000.0,656000.0,0.0,0.0,0.0
Cash and short-term investments,8698000.0,9733000.0,14837000.0,9147000.0,4471000.0,5323000.0,5855000.0,2827000.0
Receivables,2054000.0,2696000.0,1132000.0,1118000.0,922000.0,636000.0,564000.0,447000.0
Inventories,1541000.0,1605000.0,1451000.0,1194000.0,926000.0,705000.0,621000.0,617000.0
Total current assets,17730000.0,26586000.0,27689000.0,16236000.0,12914000.0,10423000.0,12983000.0,7025000.0
Property Plant & Equipment Net,210960000.0,197255000.0,165150000.0,136493000.0,118807000.0,93520000.0,68414000.0,48114000.0
Goodwill and Intangible Assets,24069000.0,24069000.0,24069000.0,24069000.0,24069000.0,24069000.0,24069000.0,49161000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,603000.0,1225000.0,2183000.0,10153000.0,231000.0,89000.0,11650000.0,0.0
Total non-current assets,259354000.0,245381000.0,213039000.0,184225000.0,166298000.0,140739000.0,116738000.0,98913000.0
Total assets,277084000.0,271967000.0,240728000.0,200461000.0,179212000.0,151162000.0,129721000.0,105938000.0
Payables,6463000.0,6396000.0,8014000.0,7294000.0,5921000.0,4620000.0,3463000.0,2082000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,713000.0
Total current liabilities,26643000.0,25657000.0,28106000.0,24021000.0,17968000.0,15947000.0,15663000.0,11283000.0
Long-term debt,14516000.0,11764000.0,0.0,0.0,8750000.0,6000000.0,5000000.0,54487000.0
Total debt,14516000.0,11764000.0,0.0,0.0,8750000.0,6000000.0,10000000.0,55200000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,2772000.0,2676000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,31633000.0,29966000.0,22938000.0,17189000.0,20978000.0,13560000.0,9186000.0,68596000.0
Total liabilities,83233000.0,83005000.0,83663000.0,67404000.0,61024000.0,46674000.0,42258000.0,79879000.0
Other comprehensive income,99490000,100140000,97200000,90439000,88467000,86258000,80307000,0.0
Retained earnings (deficit),94192000.0,88653000.0,59697000.0,42453000.0,29557000.0,18066000.0,6997000.0,1540000.0
Total shareholders equity,193851000.0,188962000.0,157065000.0,133057000.0,118188000.0,104488000.0,87463000.0,25627000.0
Investments,499000.0,948000.0,1143000.0,618000.0,656000.0,0.0,0.0,0.0
Net Debt,6317000.0,2979000.0,-13694000.0,-8529000.0,4935000.0,677000.0,4145000.0,52373000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134000.0
Other Liabilities,24957000.0,27382000.0,32619000.0,26194000.0,22078000.0,17167000.0,17409000.0,8488000.0
