Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,83001000.0,59974000.0,50807000.0,57609000.0,110212000.0,107199000.0,88375000.0,69281000.0,39282000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,83001000.0,59974000.0,50807000.0,57609000.0,110212000.0,107199000.0,88375000.0,69281000.0,39282000.0
Receivables,28644000.0,21185000.0,21304000.0,19419000.0,16769000.0,16641000.0,15980000.0,15089000.0,15086000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,142779000.0,87547000.0,79905000.0,81214000.0,134746000.0,130766000.0,110080000.0,87077000.0,56678000.0
Property Plant & Equipment Net,5444000.0,4390000.0,2905000.0,2691000.0,2395000.0,2661000.0,2583000.0,3332000.0,5166000.0
Goodwill and Intangible Assets,246708000.0,253841000.0,254562000.0,235773000.0,76812000.0,147968000.0,164338000.0,152198000.0,116351000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900000.0,3517000.0
Tax assets,52595000.0,53698000.0,59151000.0,105770000.0,106033000.0,66903000.0,67791000.0,0.0,0.0
Total non-current assets,399573000.0,339293000.0,326657000.0,355939000.0,250567000.0,227561000.0,242743000.0,164339000.0,129787000.0
Total assets,542352000.0,426840000.0,406562000.0,437153000.0,385313000.0,358327000.0,352823000.0,251416000.0,186465000.0
Payables,2983000.0,1890000.0,517000.0,855000.0,449000.0,561000.0,731000.0,2915000.0,2783000.0
Short-term debt,2648000.0,2622000.0,2350000.0,2350000.0,14805000.0,9460000.0,17300000.0,10600000.0,8274000.0
Total current liabilities,106996000.0,46919000.0,43560000.0,46538000.0,57254000.0,42664000.0,49031000.0,40322000.0,34601000.0
Long-term debt,223033000.0,225165000.0,226636000.0,228470000.0,187079000.0,202213000.0,211104000.0,221726000.0,187066000.0
Total debt,225681000.0,227787000.0,228986000.0,230820000.0,201884000.0,211673000.0,228404000.0,232326000.0,195340000.0
Deferred revenue,25663000.0,25489000.0,18918000.0,16306000.0,16501000.0,17142000.0,15821000.0,16510000.0,15552000.0
Tax Liabilities,6854000.0,208000.0,133000.0,379000.0,1594000.0,1622000.0,448000000.0,709000.0,349000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,693000.0,710000.0,0.0,0.0
Total non-current liabilities,247381000.0,263426000.0,246684000.0,244332000.0,197088000.0,212876000.0,220315000.0,229463000.0,194888000.0
Total liabilities,44466000.0,-54729000.0,-61181000.0,-26630000.0,-64358000.0,103517000.0,110859000.0,269785000.0,229489000.0
Other comprehensive income,466945000,460101000,451199000,447001000,445081000,241882000,239086000,1747000.0,1902000.0
Retained earnings (deficit),30525000.0,21138000.0,16027000.0,16808000.0,4693000.0,12041000.0,1506000.0,0.0,
Total shareholders equity,497886000.0,481569000.0,467743000.0,463783000.0,449671000.0,254810000.0,241964000.0,-96769000.0,-109524000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900000.0,3517000.0
Net Debt,142680000.0,167813000.0,178179000.0,173211000.0,91672000.0,104474000.0,140029000.0,163045000.0,156058000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707000.0,2310000.0
Other Liabilities,-309911000.0,-365074000.0,-351425000.0,-317500000.0,-318700000.0,-152023000.0,-158487000.0,26807000.0,23544000.0
