Date,2018-12-29,2017-12-30,2016-12-31,2016-02-24,2015-12-26,2014-12-27,2013-12-28,2012-12-29,2011-12-31,2010-12-25,2009-12-26
Depreciation & Amortization,39873000.0,34247000.0,35702000.0,0.0,34608000.0,34076000.0,32693000.0,31933000.0,37262000.0,40652000.0,41568000.0
Stock-based compensation,8035000.0,7450000.0,6387000.0,0.0,5272000.0,6265000.0,5704000.0,6136000.0,3482000.0,2877000.0,2430000.0
Operating Cash Flow,167892000.0,43995000.0,157777000.0,0.0,159609000.0,90605000.0,128513000.0,108297000.0,153749000.0,56357000.0,77388000.0
Capital Expenditure,38481000.0,46131000.0,37497000.0,0.0,-28834000.0,39173000.0,41349000.0,56825000.0,18751000.0,18678000.0,-13331000.0
Acquisitions and disposals,-167677000.0,-18396000.0,-20533000.0,-0.0,-166306000.0,-30137000.0,-55276000.0,-11561000.0,-6882000.0,-0.0,0.0
Investment purchases and sales,-33562000.0,0.0,0.0,0.0,0.0,0.0,0.0,-427446000.0,9098000.0,-418000.0,0.0
Investing Cash flow,-187096000.0,-33422000.0,-58743000.0,0.0,-190807000.0,-39720000.0,-2985000.0,-14877000.0,-26704000.0,-1986000.0,-6318000.0
Issuance (repayment) of debt,-172002000.0,-111224000.0,-1074000.0,-0.0,-24567000.0,-1050000.0,-1000000.0,-149176000.0,-750000.0,-0.0,-239000.0
Issuance (buybacks) of shares,-33562000.0,-120269000.0,-351317000.0,0.0,0.0,0.0,0.0,-427446000.0,9098000.0,-418000.0,8275000.0
Dividend payments,-22705000.0,-196944000.0,-21224000.0,-0.0,-16903000.0,-16819000.0,-13941000.0,-14891000.0,-15146000.0,-15074000.0,-14944000.0
Financing Cash Flow,-28269000.0,-244566000.0,-22561000.0,0.0,-41258000.0,-10551000.0,-13643000.0,-408648000.0,-6944000.0,-6394000.0,-8154000.0
Effect of forex changes on cash,-1952000.0,2945000.0,-5686000.0,0.0,-4834000.0,-1296000.0,981000.0,1499000.0,-78000.0,161000.0,4225000.0
Net cash flow / Change in cash,77138000.0,-231048000.0,76473000.0,0.0,-77290000.0,40334000.0,112866000.0,-315228000.0,120023000.0,48138000.0,67141000.0
Free Cash Flow,129411000.0,-2136000.0,120280000.0,0.0,130775000.0,51432000.0,87164000.0,51472000.0,134998000.0,37679000.0,64057000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0373,0.0,0.0,0.0,0.0,0.0,0.1726
