Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,975000000.0,2202000000.0,2120000000.0,1816000000.0,1832000000.0,6328000000.0,4494000000.0,6817000000.0,4691101000.0,5577411000.0,3999818000.0
Short-term investments,2811000000.0,6348000000.0,9189000000.0,5333000000.0,4299000000.0,3770000000.0,8334000000.0,2591000000.0,1238301000.0,1045403000.0,1566832000.0
Cash and short-term investments,3786000000.0,8550000000.0,11309000000.0,7149000000.0,6131000000.0,10098000000.0,12828000000.0,9408000000.0,5929402000.0,6622814000.0,5566650000.0
Receivables,700000000.0,712000000.0,695000000.0,592000000.0,619000000.0,797000000.0,899000000.0,822000000.0,681593000.0,454366000.0,2565452000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,4706000000.0,7126000000.0,7743000000.0,8875000000.0,7904000000.0,26531000000.0,23283000000.0,21398000000.0,12661454000.0,11065338000.0,8460208000.0
Property Plant & Equipment Net,1510000000.0,1597000000.0,1597000000.0,1516000000.0,1554000000.0,2902000000.0,2760000000.0,2491000000.0,1986216000.0,1523333000.0,1314328000.0
Goodwill and Intangible Assets,5220000000.0,5252000000.0,4842000000.0,4603000000.0,4541000000.0,9658000000.0,10208000000.0,9665000000.0,9771369000.0,6733874000.0,6910898000.0
Long-term investments,337000000.0,137000000.0,0.0,3969000000.0,3391000000.0,5777000000.0,0.0,3044000000.0,2452763000.0,2492012000.0,1381765000.0
Tax assets,4377000000.0,4792000000.0,5195000000.0,4608000000.0,447000000.0,674000000.0,615000000.0,13000000.0,47968000.0,39338000.0,0.0
Total non-current assets,13468000000.0,15693000000.0,18238000000.0,14972000000.0,9881000000.0,18601000000.0,18205000000.0,15676000000.0,14658764000.0,10938424000.0,9948112000.0
Total assets,18174000000.0,22819000000.0,25981000000.0,23847000000.0,17785000000.0,45132000000.0,41488000000.0,37074000000.0,27320218000.0,22003762000.0,18408320000.0
Payables,270000000.0,286000000.0,330000000.0,283000000.0,349000000.0,401000000.0,309000000.0,301000000.0,283102000.0,184963000.0,2350357000.0
Short-term debt,1022000000.0,1546000000.0,781000000.0,1451000000.0,0.0,850000000.0,6000000.0,413000000.0,564601000.0,300000000.0,0.0
Total current liabilities,4066000000.0,4454000000.0,3539000000.0,3847000000.0,2263000000.0,17531000000.0,12639000000.0,10924000000.0,6734204000.0,4516514000.0,3641968000.0
Long-term debt,492000000.0,7685000000.0,9234000000.0,7509000000.0,6779000000.0,6777000000.0,4117000000.0,4106000000.0,1525047000.0,1494227000.0,0.0
Total debt,1514000000.0,9231000000.0,10015000000.0,8960000000.0,6779000000.0,7627000000.0,4123000000.0,4519000000.0,2089648000.0,1794227000.0,0.0
Deferred revenue,158000000.0,170000000.0,117000000.0,110000000.0,106000000.0,188000000.0,158000000.0,137000000.0,110429000.0,96464000.0,99305000.0
Tax Liabilities,212000000.0,117000000.0,177000000.0,110000000.0,72000000.0,154000000.0,107000000.0,63000000.0,297686000.0,40468000.0,1139665000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,4500000000.0,12084000000.0,14379000000.0,9367000000.0,8523000000.0,10765000000.0,5614000000.0,5450000000.0,2762824000.0,841088000.0,978704000.0
Total liabilities,15304000000.0,16538000000.0,17918000000.0,13308000000.0,11209000000.0,25226000000.0,17841000000.0,16209000000.0,9390339000.0,6701583000.0,4620672000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,3635000000,4009000000,3989411000,4389274000,818104000.0
Retained earnings (deficit),17754000000.0,16459000000.0,13943000000.0,14959000000.0,7713000000.0,18900000000.0,18854000000.0,15998000000.0,13389465000.0,10160078000.0,8359117000.0
Total shareholders equity,2870000000.0,6281000000.0,8063000000.0,10539000000.0,6576000000.0,19906000000.0,23647000000.0,20865000000.0,17929879000.0,15302179000.0,13787648000.0
Investments,3148000000.0,6485000000.0,9189000000.0,9302000000.0,7690000000.0,9547000000.0,8334000000.0,5635000000.0,3691064000.0,3537415000.0,2948597000.0
Net Debt,539000000.0,7029000000.0,7895000000.0,7144000000.0,4947000000.0,1299000000.0,-371000000.0,-2298000000.0,-2601453000.0,-3783184000.0,-5566650000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328106000.0
Other Liabilities,6738000000.0,0.0,0.0,94000000.0,423000000.0,0.0,0.0,0.0,0.0,1343981000.0,1291611000.0
