Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,112052000.0,108680000.0,107656000.0,117466000.0,131664000.0,130222000.0,113104000.0,0.0,0.0,96429000.0,96381000.0
Stock-based compensation,22845000.0,20830000.0,21065000.0,18129000.0,16827000.0,17641000.0,21874000.0,0.0,0.0,16640000.0,9412000.0
Operating Cash Flow,300519000.0,277304000.0,192202000.0,219322000.0,351437000.0,271873000.0,284150000.0,0.0,0.0,164828000.0,192263000.0
Capital Expenditure,212343000.0,171004000.0,118018000.0,110697000.0,100939000.0,117376000.0,82835000.0,0.0,0.0,-51538000.0,-101928000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10842000.0,-67833000.0
Investment purchases and sales,-214000.0,-217000.0,-241000.0,-295000.0,-318000.0,-14165000.0,-121408000.0,0.0,0.0,0.0,0.0
Investing Cash flow,-201481000.0,-156871000.0,-112748000.0,-47933000.0,-84554000.0,-741668000.0,-80698000.0,0.0,0.0,-40420000.0,-170056000.0
Issuance (repayment) of debt,-400000000.0,-190000.0,-25899000.0,-94577000.0,-308736000.0,-450928000.0,-736562000.0,-0.0,-0.0,-142992000.0,128037000.0
Issuance (buybacks) of shares,-214000.0,-217000.0,-241000.0,-295000.0,-318000.0,-14165000.0,-121408000.0,0.0,0.0,131067000.0,-122847000.0
Dividend payments,-65746000.0,-65104000.0,-64128000.0,-63717000.0,-56979000.0,-56436000.0,-51011000.0,-0.0,-0.0,-39316000.0,-35466000.0
Financing Cash Flow,-471432000.0,247197000.0,-50149000.0,-110469000.0,-332963000.0,270408000.0,52147000.0,0.0,0.0,-58167000.0,-15526000.0
Effect of forex changes on cash,-1744000.0,-2106000.0,-255000.0,-4835000.0,-6355000.0,-1494000.0,5251000.0,0.0,0.0,-17935000.0,-23336000.0
Net cash flow / Change in cash,-374138000.0,365524000.0,29050000.0,56085000.0,-72435000.0,-199387000.0,260850000.0,0.0,0.0,48306000.0,-16655000.0
Free Cash Flow,88176000.0,106300000.0,74184000.0,108625000.0,250498000.0,154497000.0,201315000.0,0.0,0.0,113290000.0,90335000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1056,-0.2965
