Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,133435.0,18412.0,155892.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,133435.0,18412.0,155892.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,143968.0,26158.0,181896.0
Property Plant & Equipment Net,1014240.0,336726.0,416506.0
Goodwill and Intangible Assets,84942.0,92102.0,75465.0
Long-term investments,0.0,0.0,0.0
Tax assets,55327.0,0.0,0.0
Total non-current assets,1399025.0,452111.0,522813.0
Total assets,1542993.0,478269.0,704709.0
Payables,2737836.0,445453.0,435396.0
Short-term debt,293568.0,6025000.0,0.0
Total current liabilities,21084622.0,10952986.0,3006886.0
Long-term debt,16256.0,0.0,0.0
Total debt,309824.0,6025000.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,87839.0,25878.0,23900.0
Total liabilities,21100878.0,10978864.0,3030786.0
Other comprehensive income,22571392,0.0,0.0
Retained earnings (deficit),-42131275.0,-31536339.0,-22775715.0
Total shareholders equity,-19557885.0,-10500595.0,-2326077.0
Investments,0.0,0.0,0.0
Net Debt,176389.0,6006588.0,-155892.0
Other Assets,0.0,7746.0,26004.0
Other Liabilities,0.0,4482533.0,2571490.0
