Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,72000000.0,107000000.0,71000000.0,42000000.0,34000000.0
Stock-based compensation,1000000.0,4000000.0,5000000.0,10000000.0,2000000.0
Operating Cash Flow,26000000.0,51000000.0,19000000.0,48000000.0,16000000.0
Capital Expenditure,-23000000.0,-26000000.0,-109000000.0,-198000000.0,-97000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-1000000,-5000000,-9000000,0,0
Investing Cash flow,-8000000.0,-9000000.0,-128000000.0,-241000000.0,-97000000.0
Issuance (repayment) of debt,-34000000.0,-90000000.0,-41000000.0,-485000000.0,-54000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-34000000.0,-32000000.0,119000000.0,191000000.0,77000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-16000000.0,10000000.0,10000000.0,-2000000.0,-4000000.0
Free Cash Flow,3000000.0,25000000.0,-90000000.0,-150000000.0,-81000000.0
Net Cash/Marketcap,,,,,
