Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,2512000000.0,2961000000.0,1851000000.0,2000000.0,2000000.0
Short-term investments,53000000.0,469000000.0,000000.0,000000.0,000000.0
Cash and short-term investments,53000000.0,469000000.0,000000.0,000000.0,000000.0
Receivables,2154000000.0,1871000000.0,1345000000.0,1000000.0,1000000.0
Inventories,000000.0,000000.0,40000000.0,53000000.0,49000000.0
Total current assets,26593000000.0,28297000000.0,30447000000.0,1062000000.0,645000000.0
Property Plant & Equipment Net,1043000000.0,951000000.0,844000000.0,30000000.0,32000000.0
Goodwill and Intangible Assets,24769000000,26517000000,29103000000,101000000,99000000
Long-term investments,000000.0,000000.0,000000.0,927000000.0,514000000.0
Tax assets,,,,,
Total non-current assets,21418000000.0,23407000000.0,25126000000.0,410000000.0,248000000.0
Total assets,31897000000.0,33968000000.0,33982000000.0,1126000000.0,706000000.0
Payables,2499000000.0,2551000000.0,2098000000.0,23000000.0,26000000.0
Short-term debt,5000000.0,538000000.0,000000.0,5000000.0,28000000.0
Total current liabilities,8078000000.0,7952000000.0,6093000000.0,44000000.0,70000000.0
Long-term debt,4238000000.0,4329000000.0,3788000000.0,36000000.0,24000000.0
Total debt,4238000000.0,4329000000.0,3788000000.0,36000000.0,24000000.0
Deferred revenue,367000000.0,329000000.0,248000000.0,4000000.0,4000000.0
Tax Liabilities,1530000000.0,2155000000.0,3477000000.0,304000000.0,156000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,21418000000.0,23407000000.0,25126000000.0,410000000.0,248000000.0
Total liabilities,29496000000.0,31359000000.0,31219000000.0,453000000.0,319000000.0
Other comprehensive income,36000000.0,59000000.0,-32000000.0,-33000000.0,-16000000.0
Retained earnings (deficit),2051000000.0,2179000000.0,2371000000.0,66000000.0,-215000000.0
Total shareholders equity,2401000000.0,2609000000.0,2763000000.0,672000000.0,387000000.0
Investments,000000.0,000000.0,000000.0,927000000.0,514000000.0
Net Debt,1731000000,1906000000,1937000000,39000000,50000000
Other Assets,1104000000,942000000,598000000,7000000,5000000
Other Liabilities,4912000000,3679000000,2965000000,75000000,71000000
