Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,22746666.6667,33879811.469,67501488.0952,74905140.9978,3252932.0138,10662097.7444,276354.1247,21082.1918,23849601.8054
Short-term investments,0.0,0.0,0.0,0.0,66490397.5904,22882342.1053,47714806.841,17452897.2603,9829639.9198
Cash and short-term investments,22746666.6667,33879811.469,67501488.0952,74905140.9978,69743329.6042,33544439.8497,47991160.9657,17473979.4521,33679241.7252
Receivables,1835555.5556,2104477.6119,1514880.9524,974705.7122,1374406.1962,577640.0376,339946.6801,1258487.2798,500694.0822
Inventories,75748888.8889,64550667.7141,8727678.5714,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,101271111.1111,103256087.9811,16315476.1905,8089702.0969,73050024.0964,46130374.0602,49057870.2213,18831919.7652,34314513.5406
Property Plant & Equipment Net,623141481.4815,520548311.0762,503015625.0,334965023.8612,183768907.0568,57598200.188,47109184.1046,45590725.0489,42881.6449
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,1237037.037,756480.7541,0.0,0.0,0.0,0.0,0.0,0.0,37093064.1926
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,624563703.7037,521304791.8303,566840029.7619,413347830.8026,185981397.5904,57598200.188,47109184.1046,45590725.0489,37135945.8375
Total assets,725834814.8148,624560879.8115,583155505.9524,421437532.8995,259031421.6867,103728574.2481,96167054.326,64422644.8141,71450459.3781
Payables,35774074.0741,27191673.2129,12018601.1905,20386007.9537,32777788.296,13110291.3534,2122720.3219,2475108.6106,4774714.1424
Short-term debt,0.0,0.0,24767113.0952,0.0,0.0,0.0,0.0,,
Total current liabilities,36682962.963,27191673.2129,38952380.9524,31771726.6811,32777788.296,3176254.4031,9538236.7101,,
Long-term debt,302328888.8889,311476040.8484,292125000.0,148725005.7845,0.0,0.0,0.0,,
Total debt,302328888.8889,311476040.8484,316892113.0952,148725005.7845,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2776296.2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,345362962.963,334413982.718,310252232.1429,166469134.4902,6881949.2255,6045013.6986,5721259.7793,,
Total liabilities,382045925.9259,361605655.9309,349204613.0952,198240861.1714,39659737.5215,18020687.9699,8445426.5594,8520122.3092,15259496.4895
Other comprehensive income,988148.1481,0.0,0.0,0.0,0.0,-979.3233,4918.5111,12765.1663,18485.4564
Retained earnings (deficit),-128714814.8148,-115028279.6544,-121713541.6667,-121750313.0875,-107755345.9552,-113550406.9549,-94782389.336,-88919848.3366,-79575877.6329
Total shareholders equity,343788888.8889,262955223.8806,233950892.8571,223196671.7281,219371684.1652,85707886.2782,87721627.7666,55902522.5049,56190962.8887
Investments,1237037.037,756480.7541,0.0,0.0,66490397.5904,22882342.1053,47714806.841,17452897.2603,46922704.1123
Net Debt,279582222.2222,,,,,,,,
Other Assets,36384888.8888,,,,,,,,
Other Liabilities,908888.8889,0.0,2166666.6667,11385718.7274,0.0,701145.7925,4763522.5677,,
