Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,2739000.0,5014000.0,9165000.0,11475000.0,8100000.0,8212000.0,13310000.0,13866000.0,17582000.0,15995000.0
Short-term investments,13066000.0,11980000.0,9817000.0,6649000.0,9589000.0,11102000.0,5567000.0,4684000.0,2905000.0,2183000.0
Cash and short-term investments,15805000.0,16994000.0,18982000.0,18124000.0,17689000.0,19314000.0,18877000.0,18550000.0,20487000.0,18178000.0
Receivables,2130000.0,1239000.0,1098000.0,2243000.0,2595000.0,1241000.0,850000.0,1763000.0,1585000.0,1246000.0
Inventories,4000.0,4000.0,5000.0,9000.0,10000.0,10000.0,13000.0,29000.0,30000.0,0.0
Total current assets,18708000.0,19427000.0,20580000.0,20899000.0,21108000.0,21270000.0,20702000.0,21912000.0,22619000.0,19891000.0
Property Plant & Equipment Net,164000.0,202000.0,498000.0,591000.0,618000.0,650000.0,681000.0,880000.0,834000.0,1043000.0
Goodwill and Intangible Assets,5430000.0,5430000.0,5430000.0,5430000.0,5430000.0,5430000.0,5430000.0,5430000.0,5430000.0,6684000.0
Long-term investments,203000.0,645000.0,832000.0,1441000.0,1574000.0,517000.0,504000.0,473000.0,0.0,0.0
Tax assets,34000.0,32000.0,95000.0,241000.0,195000.0,296000.0,139000.0,277000.0,0.0,0.0
Total non-current assets,7270000.0,7951000.0,8420000.0,9326000.0,9239000.0,8354000.0,8029000.0,8109000.0,7842000.0,9060000.0
Total assets,25978000.0,27378000.0,29000000.0,30225000.0,30347000.0,29624000.0,28731000.0,30021000.0,30461000.0,28951000.0
Payables,147000.0,113000.0,51000.0,237000.0,138000.0,525000.0,113000.0,749000.0,244000.0,450000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,3436000.0,4506000.0,5363000.0,6165000.0,6115000.0,6474000.0,3523000.0,4913000.0,4500000.0,4576000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,1831000.0,3694000.0,4744000.0,4090000.0,3805000.0,5153000.0,2746000.0,3583000.0,3296000.0,2761000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1560000.0,1850000.0,2352000.0,2212000.0,1821000.0,2161000.0,2102000.0,2089000.0,1978000.0,1688000.0
Total liabilities,4996000.0,6356000.0,7715000.0,8377000.0,7936000.0,8635000.0,5625000.0,7002000.0,6478000.0,6264000.0
Other comprehensive income,-877000.0,-804000.0,-867000.0,-1072000.0,-940000.0,-927000.0,-1026000.0,-1219000.0,-1140000.0,-1052000.0
Retained earnings (deficit),-3084000.0,-2854000.0,-2293000.0,-1304000.0,-564000.0,-6047000.0,-3700000.0,-3473000.0,-7764000.0,-12620000.0
Total shareholders equity,20982000.0,21022000.0,21285000.0,21848000.0,22411000.0,20989000.0,23106000.0,23019000.0,23983000.0,22687000.0
Investments,13269000.0,12625000.0,10649000.0,8090000.0,11163000.0,11619000.0,6071000.0,5157000.0,2905000.0,2183000.0
Net Debt,-15805000.0,,,,,,,,,
Other Assets,51992000.0,,,,,,,,,
Other Liabilities,3289000.0,4393000.0,5312000.0,5928000.0,5977000.0,5949000.0,3410000.0,4164000.0,4256000.0,4126000.0
