Date,2018-12,2017-12,2016-12,2015-12,2014-12
Revenue,48693000000.0,52008000000.0,52036000000.0,47219000000.0,50377000000.0
Revenue Growth,,,,,
Cost of Revenue,20345000000.0,21884000000.0,23340000000.0,22710000000.0,22280000000.0
Gross Profit,28348000000.0,30124000000.0,28696000000.0,24509000000.0,28097000000.0
R&D Expenses,,,,,
SG&A Expense,2100000000.0,2280000000.0,2332000000.0,2170000000.0,2265000000.0
Operating Expenses,21703000000.0,23468000000.0,23299000000.0,21871000000.0,21444000000.0
Operating Income,6645000000.0,6656000000.0,5397000000.0,2638000000.0,6653000000.0
Interest Expense,2690000000.0,3363000000.0,4476000000.0,4400000000.0,3511000000.0
Earnings before Tax,5571000000.0,4597000000.0,3245000000.0,311000000.0,3635000000.0
Income Tax Expense,1621000000.0,1219000000.0,846000000.0,13000000.0,383000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,3331000000.0,3132000000.0,2369000000.0,2745000000.0,3001000000.0
Preferred Dividends,,,,,
Net Income Com,3331000000.0,3132000000.0,2369000000.0,2745000000.0,3001000000.0
EPS,0.57,0.56,0.42,0.51,0.61
EPS Diluted,0.57,0.56,0.42,0.51,0.61
Weighted Average Shs Out,5127000000.0,5110000000.0,4909000000.0,4789000000.0,4574000000.0
Weighted Average Shs Out (Dil),5127000000.0,5110000000.0,5063000000.0,4934000000.0,4618000000.0
Dividend per Share,,,,,
Gross Margin,0.58217813648779,0.57921858175665,0.5514643708202,0.51904953514475,0.55773468050896
EBITDA Margin,0.35549257593494,0.33371788955545,0.33380736413252,0.28014146847667,0.31153105583897
EBIT Margin,0.1569424763313,0.14832333487156,0.14780152202321,0.15159152036257,0.13686801516565
Profit Margin,0.068408190088924,0.060221504383941,0.045526174187101,0.058133378512887,0.059570835897334
Free Cash Flow margin,,,,,
EBITDA,17310000000.0,17356000000.0,17370000000.0,13228000000.0,15694000000.0
EBIT,7642000000,7714000000,7691000000,7158000000,6895000000
Consolidated Income,3331000000.0,3132000000.0,2369000000.0,2745000000.0,3001000000.0
Earnings Before Tax Margin,0.11441069558253,0.088390247654207,0.062360673379968,0.0065863317732269,0.072155944180876
Net Profit Margin,0.068408190088924,0.060221504383941,0.045526174187101,0.058133378512887,0.059570835897334
