Date,2018-12-31,2018-12-30,2017-12-31,2017-01-01,2016-01-03,2014-12-28,2013-12-29,2012-12-30,2012-01-01,2011-01-02,2010-01-03
Depreciation & Amortization,6929000000.0,6929000000.0,5642000000.0,3754000000.0,3746000000.0,3895000000.0,4104000000.0,3666000000.0,3158000000.0,0.0,0.0
Stock-based compensation,978000000.0,962000000.0,962000000.0,878000000.0,874000000.0,792000000.0,728000000.0,662000000.0,621000000.0,0.0,0.0
Operating Cash Flow,22201000000.0,22201000000.0,21056000000.0,18767000000.0,19279000000.0,18471000000.0,17414000000.0,15396000000.0,14298000000.0,0.0,0.0
Capital Expenditure,3670000000.0,-3670000000.0,3279000000.0,3226000000.0,3463000000.0,3714000000.0,3595000000.0,2934000000.0,2893000000.0,0.0,0.0
Acquisitions and disposals,-900000000.0,2304000000.0,-35151000000.0,-4509000000.0,-954000000.0,-2129000000.0,-835000000.0,-4486000000.0,-2797000000.0,-0.0,-0.0
Investment purchases and sales,-11494000000.0,21964000000.0,-12511000000.0,-42929000000.0,-46118000000.0,-42037000000.0,-3538000000.0,-26353000000.0,-32407000000.0,0.0,0.0
Investing Cash flow,-3167000000.0,-3167000000.0,-14868000000.0,-4761000000.0,-7735000000.0,-12305000000.0,-5307000000.0,-4510000000.0,-4612000000.0,0.0,0.0
Issuance (repayment) of debt,-1555000000.0,6754000000.0,-1777000000.0,-2223000000.0,-68000000.0,-1844000000.0,-1593000000.0,-804000000.0,-16000000.0,-0.0,-0.0
Issuance (buybacks) of shares,-5868000000.0,-5296000000.0,-6358000000.0,-8979000000.0,-5290000000.0,-7124000000.0,-3538000000.0,-12919000000.0,-2525000000.0,0.0,0.0
Dividend payments,-9494000000.0,-8943000000.0,-8943000000.0,-8621000000.0,-8173000000.0,-7768000000.0,-7286000000.0,-6614000000.0,-6156000000.0,-0.0,-0.0
Financing Cash Flow,-18510000000.0,-18510000000.0,-7673000000.0,-8551000000.0,-10846000000.0,-12260000000.0,-6091000000.0,-20562000000.0,-4452000000.0,0.0,0.0
Effect of forex changes on cash,-241000000.0,-241000000.0,337000000.0,-215000000.0,-1489000000.0,-310000000.0,-204000000.0,45000000.0,-47000000.0,0.0,0.0
Net cash flow / Change in cash,283000000.0,283000000.0,-1148000000.0,5240000000.0,-791000000.0,-6404000000.0,6016000000.0,-9631000000.0,5187000000.0,0.0,0.0
Free Cash Flow,18531000000.0,17777000000.0,17777000000.0,15541000000.0,15816000000.0,14757000000.0,13819000000.0,12462000000.0,11405000000.0,0.0,0.0
Net Cash/Marketcap,0.0,-0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
