Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,199490000.0,183227000.0,179716000.0,149460000.0,138584000.0,118657000.0,105471000.0,86532000.0,72896000.0,65500000.0
Stock-based compensation,27315000.0,25091000.0,22030000.0,23762000.0,19871000.0,21591000.0,19384000.0,22147000.0,16596000.0,13502000.0
Operating Cash Flow,925518000.0,833259000.0,756835000.0,672540000.0,725962000.0,660659000.0,612464000.0,508565000.0,423013000.0,364671000.0
Capital Expenditure,82076000.0,75074000.0,63280000.0,69083000.0,71327000.0,63314000.0,57427000.0,50816000.0,39183000.0,-33062000.0
Acquisitions and disposals,-1129305000.0,-556634000.0,-391419000.0,-356466000.0,-573647000.0,-414315000.0,-747675000.0,-0.0,-538585000.0,-72919000.0
Investment purchases and sales,-367678000.0,-6867000.0,-336140000.0,-435400000.0,-245283000.0,-8467000.0,-4642000.0,-59336000.0,-78609000.0,-638000.0
Investing Cash flow,-1230883000.0,-575047000.0,-452367000.0,-425557000.0,-641633000.0,-460333000.0,-803731000.0,-526453000.0,-566823000.0,-106344000.0
Issuance (repayment) of debt,-305000000.0,-270000000.0,-48724000.0,-182007000.0,-914000.0,-617000.0,-1539000.0,-1463000.0,-78200000.0,-92364000.0
Issuance (buybacks) of shares,-367678000.0,-6867000.0,-336140000.0,-435400000.0,-245283000.0,-8467000.0,-4642000.0,-59336000.0,-78609000.0,11328000.0
Dividend payments,-128911000.0,-82735000.0,-83267000.0,-85988000.0,-80551000.0,-58405000.0,-53083000.0,-38366000.0,-28554000.0,-25579000.0
Financing Cash Flow,13040000.0,-329171000.0,57054000.0,-216964000.0,24139000.0,-70284000.0,174539000.0,31858000.0,62629000.0,-102519000.0
Effect of forex changes on cash,-20839000.0,50770000.0,-25268000.0,-26629000.0,-26056000.0,7177000.0,4320000.0,-6786000.0,-1967000.0,3568000.0
Net cash flow / Change in cash,-292325000.0,-70959000.0,336254000.0,3390000.0,82412000.0,137219000.0,-12408000.0,7184000.0,-83148000.0,159376000.0
Free Cash Flow,843442000.0,758185000.0,693555000.0,603457000.0,654635000.0,597345000.0,555037000.0,457749000.0,383830000.0,331609000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1917
