Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,233224000.0,62684000.0,57836000.0,66932000.0,80536000.0,83072000.0,87534000.0,92133000.0,86044000.0,87348000.0,135848000.0
Stock-based compensation,94194000.0,62784000.0,50943000.0,45050000.0,55302000.0,60940000.0,70084000.0,78835000.0,81430000.0,80849000.0,85964000.0
Operating Cash Flow,1152632000.0,1229120000.0,1079665000.0,759696000.0,605906000.0,778886000.0,913188000.0,941617000.0,823166000.0,447800000.0,195684000.0
Capital Expenditure,130498000.0,66961000.0,38594000.0,31741000.0,45791000.0,67502000.0,74573000.0,57596000.0,51151000.0,-30202000.0,-22226000.0
Acquisitions and disposals,-1818283000.0,-17403000.0,-28560000.0,-0.0,-0.0,-18000000.0,-0.0,-0.0,-0.0,-1500000.0,-141399000.0
Investment purchases and sales,-245751000.0,405870000.0,670429000.0,425544000.0,99279000.0,76823000.0,28616000.0,-261628000.0,-214659000.0,-202140000.0,-343089000.0
Investing Cash flow,-1181015000.0,291618000.0,-560886000.0,144687000.0,918221000.0,-674528000.0,-241447000.0,-528891000.0,-359510000.0,-227964000.0,-484900000.0
Issuance (repayment) of debt,-902474000.0,-946250000.0,-130000000.0,-135000000.0,-916117000.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Issuance (buybacks) of shares,-1030374000.0,-141725000.0,20357000.0,-143413000.0,-555880000.0,-128622000.0,-147133000.0,-100295000.0,-110271000.0,-100408000.0,-186407000.0
Dividend payments,-472263000.0,-402065000.0,-343993000.0,-346283000.0,-3041055000.0,-298871000.0,-265893000.0,-233561000.0,-167398000.0,-102409000.0,-102149000.0
Financing Cash Flow,-360005000.0,-1270103000.0,-472805000.0,-636702000.0,-1302972000.0,-458887000.0,-428510000.0,-364103000.0,-300155000.0,-216331000.0,-299117000.0
Effect of forex changes on cash,-33000.0,696000.0,-1411000.0,2782000.0,-13991000.0,1581000.0,-9135000.0,-8658000.0,17910000.0,1446000.0,-14806000.0
Net cash flow / Change in cash,-388388000.0,251331000.0,44563000.0,270463000.0,207164000.0,-354529000.0,234096000.0,39965000.0,181411000.0,4951000.0,-603139000.0
Free Cash Flow,1022134000.0,1162159000.0,1041071000.0,727955000.0,560115000.0,711384000.0,838615000.0,884021000.0,772015000.0,417598000.0,173458000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1663,0.1363
