Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,67754000.0,20486000.0,17095000.0,58651000.0,72026000.0,37950000.0,60162000.0
Short-term investments,51552000.0,23181000.0,47051000.0,0.0,12015000.0,11326000.0,0.0
Cash and short-term investments,119306000.0,43667000.0,64146000.0,58651000.0,84041000.0,49276000.0,60162000.0
Receivables,256000.0,438000.0,200000.0,315000.0,215000.0,440000.0,392000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,121437000.0,44821000.0,65675000.0,60866000.0,84942000.0,49869000.0,60703000.0
Property Plant & Equipment Net,991000.0,1070000.0,1404000.0,1989000.0,2476000.0,1879000.0,2602000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,230000.0,408000.0,1094000.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,991000.0,1300000.0,1812000.0,3083000.0,2476000.0,4618000.0,2602000.0
Total assets,122428000.0,46121000.0,67487000.0,63949000.0,87418000.0,54487000.0,63305000.0
Payables,4119000.0,3383000.0,3516000.0,2625000.0,2664000.0,2283000.0,2181000.0
Short-term debt,0.0,700000.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,4119000.0,4083000.0,3516000.0,2782000.0,14286000.0,18203000.0,19196000.0
Long-term debt,15014000.0,6104000.0,0.0,0.0,196000.0,0.0,1665000.0
Total debt,15014000.0,6804000.0,0.0,0.0,196000.0,0.0,1665000.0
Deferred revenue,0.0,0.0,0.0,157000.0,11622000.0,27806000.0,46652000.0
Tax Liabilities,6350000.0,6350000.0,6350000.0,6350000.0,6350000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,15014000.0,6104000.0,0.0,0.0,353000.0,114656000.0,31486000.0
Total liabilities,19133000.0,10187000.0,3586000.0,2915000.0,14639000.0,132859000.0,50682000.0
Other comprehensive income,46247000,36471000,34326000,33083000,30346000,2511000.0,3747000.0
Retained earnings (deficit),-207885000.0,-173388000.0,-142681000.0,-119693000.0,-103734000.0,-116752000.0,-128784000.0
Total shareholders equity,103295000.0,35934000.0,63901000.0,61034000.0,72779000.0,-78372000.0,-89865000.0
Investments,51552000.0,23411000.0,47459000.0,1094000.0,12015000.0,11326000.0,0.0
Net Debt,-52740000.0,-13682000.0,-17095000.0,-58651000.0,-71830000.0,-49276000.0,-58497000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,153000.0,149000.0
Other Liabilities,0.0,0.0,70000.0,133000.0,0.0,15920000.0,17015000.0
