Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,297006000.0,222280000.0,170177000.0,68858000.0,110610000.0,97039000.0,48028000.0,54117000.0,60866000.0,23596000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,652689000.0,688450000.0,637628000.0,0.0,0.0
Cash and short-term investments,297006000.0,222280000.0,170177000.0,68858000.0,110610000.0,749728000.0,736478000.0,691745000.0,60866000.0,23596000.0
Receivables,140283000.0,145385000.0,124072000.0,164969000.0,101141000.0,90082000.0,89473000.0,90595000.0,0.0,71782000.0
Inventories,98913000.0,86372000.0,89612000.0,107058000.0,128743000.0,121152000.0,116357000.0,109270000.0,0.0,86296000.0
Total current assets,544553000.0,462764000.0,391197000.0,351422000.0,360431000.0,322400000.0,267238000.0,268854000.0,60866000.0,252125000.0
Property Plant & Equipment Net,95830000.0,97098000.0,108304000.0,118932000.0,129575000.0,131752000.0,151613000.0,151974000.0,0.0,174704000.0
Goodwill and Intangible Assets,420046000.0,426842000.0,414822000.0,415403000.0,318259000.0,432951000.0,458622000.0,443591000.0,0.0,474886000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838000.0,0.0,2474000.0
Tax assets,20954000.0,23582000.0,38550000.0,33104000.0,10014000.0,7622000.0,7853000.0,7404000.0,0.0,0.0
Total non-current assets,517092000.0,528621000.0,527048000.0,538350000.0,453729000.0,571762000.0,616436000.0,603201000.0,-60866000.0,722817000.0
Total assets,1061645000.0,991385000.0,918245000.0,889772000.0,814160000.0,894162000.0,883674000.0,872055000.0,0.0,974942000.0
Payables,79136000.0,82387000.0,69944000.0,89204000.0,81246000.0,69625000.0,69060000.0,67320000.0,0.0,47383000.0
Short-term debt,208805000.0,400000.0,400000.0,400000.0,400000.0,409000.0,1093000.0,417000.0,0.0,408000.0
Total current liabilities,392872000.0,171033000.0,152088000.0,185395000.0,134085000.0,119913000.0,117585000.0,128424000.0,0.0,109016000.0
Long-term debt,1600000.0,209621000.0,209237000.0,208882000.0,213200000.0,213598000.0,206710000.0,206746000.0,0.0,256874000.0
Total debt,210405000.0,210021000.0,209637000.0,209282000.0,213600000.0,214007000.0,207803000.0,207163000.0,0.0,257282000.0
Deferred revenue,17857000.0,12779000.0,11352000.0,28186000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,9231000.0,8002000.0,13102000.0,3876000.0,1414000.0,1694000.0,1685000.0,2487000.0,0.0,51818000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,72080000.0,288633000.0,305277000.0,294291000.0,292846000.0,302500000.0,289267000.0,283695000.0,0.0,337700000.0
Total liabilities,464952000.0,459666000.0,457365000.0,479686000.0,426931000.0,422413000.0,406852000.0,412119000.0,0.0,446716000.0
Other comprehensive income,264603000,261200000,256533000,247112000,241842000,238574000,236006000,233542000,0.0,-2230000.0
Retained earnings (deficit),338995000.0,274562000.0,211748000.0,178073000.0,154625000.0,236449000.0,242082000.0,229437000.0,212914000.0,303982000.0
Total shareholders equity,596693000.0,531719000.0,460880000.0,410086000.0,387229000.0,471749000.0,476822000.0,459936000.0,0.0,528226000.0
Investments,0.0,0.0,0.0,0.0,0.0,652689000.0,688450000.0,638466000.0,0.0,2474000.0
Net Debt,-86601000.0,-12259000.0,39460000.0,140424000.0,102990000.0,116968000.0,159775000.0,153046000.0,-60866000.0,233686000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70451000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61225000.0
