Date,2018-12-31,2017-12-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31,2010-03-31
Depreciation & Amortization,1929272.3589,,1493808.3007,1331607.8553,1224772.2868,1733736.9015,1705627.9518,1789916.5212,2082082.7607,1867655.0461
Stock-based compensation,2980014.3271,,1009781.309,1417167.4656,1148468.3463,1698357.2465,2068121.4458,1946420.7269,710333.0279,1097951.9555
Operating Cash Flow,-45242591.1722,-4096267.7604,19588805.6857,8931174.8658,9974450.4407,7405076.7119,6020274.0609,10887990.8434,9419594.6675,9482131.4705
Capital Expenditure,-1028587.2648,-8694464.7722,-1015655.3208,-463747.787,-466855.8837,-2391081.8798,-666206.513,-1279811.4056,-848596.7307,-591768.9724
Acquisitions and disposals,174941136.3242,,-117561.3119,0.0,0.0,-1584186.039,0.0,0.0,0.0,-337711.0004
Investment purchases and sales,0.0,,-13052648.3819,-3677486.779,-6129500.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,173912549.0593,-9032175.7727,-4221656.8575,-13633957.4808,-5690654.7085,-8520581.8798,-2250392.552,-1279811.4056,-848596.7307,-591768.9724
Issuance (repayment) of debt,-432501.7366,0.0,-873142.0668,500602.2348,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,207444.4284,-1742541.0869,220275.2209,0.0,-3020879.5423,-719990.9561,-21365.1459,-52908.755,100276.7815,0.0
Dividend payments,-136991577.8582,0.0,0.0,0.0,0.0,-9423307.8165,0.0,-4069291.7269,-10099147.1195,0.0
Financing Cash Flow,-137466568.5962,-977025.78,-14372891.1256,5405543.8978,-3140618.8341,-10281122.416,-112914.5575,-4268939.9197,-9834484.3676,0.0
Effect of forex changes on cash,-683070.9117,,-9004.7889,-3179.0629,-175033.7532,-123614.8638,-60200.3213,-464889.7,-616741.7926,-48451.7358
Net cash flow / Change in cash,-9479681.6208,,693756.494,1139997.8352,-11571661.3372,3533352.0877,5279039.1968,-1728376.1308,8273620.7055,-14153921.0488
Free Cash Flow,-46271178.437,,8467427.0788,9507594.557,5013994.832,5354067.548,9608179.4378,8570997.9368,8890362.4981,-12790732.5326
Net Cash/Marketcap,1.2656,,1.2656,1.2656,1.2656,1.2656,1.2656,1.2656,1.2656,1.2656
