Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,1808000000.0,1314000000.0,2942000000.0,3614000000.0,6342000000.0,4454000000.0,4949000000.0,2325000000.0,885000000.0,1451000000.0
Short-term investments,88000000.0,1130000000.0,190000000.0,395000000.0,1063000000.0,1230000000.0,1560000000.0,1665000000.0,474000000.0,680000000.0
Cash and short-term investments,1896000000.0,2444000000.0,3132000000.0,4009000000.0,7405000000.0,5684000000.0,6509000000.0,3990000000.0,1359000000.0,2131000000.0
Receivables,577000000.0,755000000.0,685000000.0,677000000.0,1886000000.0,2407000000.0,2495000000.0,2711000000.0,623000000.0,664000000.0
Inventories,141000000.0,72000000.0,125000000.0,104000000.0,117000000.0,192000000.0,167000000.0,227000000.0,137000000.0,63000000.0
Total current assets,3093000000.0,3919000000.0,4550000000.0,5383000000.0,9627000000.0,8618000000.0,9463000000.0,7221000000.0,2149000000.0,2867000000.0
Property Plant & Equipment Net,4932000000.0,6237000000.0,6719000000.0,6239000000.0,11849000000.0,15493000000.0,15666000000.0,15165000000.0,7299000000.0,5861000000.0
Goodwill and Intangible Assets,5670000000.0,6786000000.0,6953000000.0,6447000000.0,18002000000.0,24546000000.0,27565000000.0,28601000000.0,9217000000.0,4843000000.0
Long-term investments,0.0,1921000000.0,2485000000.0,365000000.0,893000000.0,729000000.0,1654000000.0,2016000000.0,840000000.0,1047000000.0
Tax assets,197000000.0,336000000.0,537000000.0,437000000.0,885000000.0,681000000.0,604000000.0,679000000.0,30000000.0,9000000.0
Total non-current assets,11009000000.0,15565000000.0,16643000000.0,28471000000.0,31415000000.0,41256000000.0,45274000000.0,46818000000.0,17356000000.0,11751000000.0
Total assets,14102000000.0,19484000000.0,21193000000.0,33854000000.0,41042000000.0,49874000000.0,54737000000.0,54039000000.0,19505000000.0,14618000000.0
Payables,1432000000.0,1544000000.0,1744000000.0,1768000000.0,4007000000.0,4860000000.0,4585000000.0,4566000000.0,1024000000.0,761000000.0
Short-term debt,1289000000.0,1268000000.0,3046000000.0,1693000000.0,3188000000.0,2426000000.0,3388000000.0,3118000000.0,1228000000.0,1907000000.0
Total current liabilities,4409000000.0,4635000000.0,6557000000.0,5539000000.0,10565000000.0,11433000000.0,11884000000.0,10295000000.0,3172000000.0,3429000000.0
Long-term debt,6567000000.0,10362000000.0,8070000000.0,8095000000.0,23936000000.0,26802000000.0,25693000000.0,25724000000.0,5137000000.0,6342000000.0
Total debt,7856000000.0,11630000000.0,11116000000.0,9788000000.0,27124000000.0,29228000000.0,29081000000.0,28842000000.0,6365000000.0,8249000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,180000000.0,376000000.0,388000000.0,423000000.0,1709000000.0,166000000.0,202000000.0,399000000.0,52000000.0,9000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6914000000.0,10959000000.0,8593000000.0,24421000000.0,26501000000.0,29363000000.0,28104000000.0,28842000000.0,5921000000.0,6987000000.0
Total liabilities,11323000000.0,15594000000.0,15150000000.0,29960000000.0,37066000000.0,40796000000.0,39988000000.0,39137000000.0,9093000000.0,10416000000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-669000000.0,-758000000.0,314000000.0,-2039000000.0,5153819000.0,4074492000.0,,,,
Total shareholders equity,3670000000.0,4331000000.0,5960000000.0,3765000000.0,5006000000.0,9733000000.0,14246000000.0,14037000000.0,10421000000.0,4164000000.0
Investments,88000000.0,3051000000.0,2675000000.0,760000000.0,1956000000.0,1959000000.0,3214000000.0,3681000000.0,1314000000.0,1727000000.0
Net Debt,5960000000.0,,,,,,,,,
Other Assets,479000000.0,,,,,,,,,
Other Liabilities,1688000000.0,1823000000.0,1767000000.0,2078000000.0,3370000000.0,4147000000.0,3911000000.0,2611000000.0,920000000.0,761000000.0
