Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,1442000.0,2152000.0,2871000.0,2209000.0,1059000.0,0.0,0.0,0.0,10488000.0,9883000.0
Short-term investments,0.0,0.0,0.0,0.0,9000000.0,9000000.0,9000000.0,9000000.0,0.0,0.0
Cash and short-term investments,1442000.0,2152000.0,2871000.0,2209000.0,10059000.0,9000000.0,9000000.0,9000000.0,10488000.0,9883000.0
Receivables,5502000.0,5019000.0,4085000.0,3038000.0,3192000.0,4522000.0,3706000.0,4604000.0,3801000.0,3877000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,9946000.0,8893000.0,8388000.0,6007000.0,14247000.0,7706000.0,15956000.0,17615000.0,15075000.0,14474000.0
Property Plant & Equipment Net,46694000.0,48491000.0,51331000.0,47123000.0,50036000.0,51381000.0,53677000.0,53267000.0,47360000.0,43289000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,579000.0,579000.0,2709000.0,0.0,0.0,2656000.0,2617000.0,2617000.0
Tax assets,607000.0,2099000.0,3419000.0,0.0,367000.0,342000.0,310000.0,490000.0,313000.0,219000.0
Total non-current assets,47556000.0,49283000.0,52210000.0,48107000.0,53281000.0,64036000.0,57367000.0,56920000.0,50265000.0,46147000.0
Total assets,57502000.0,58176000.0,60598000.0,54114000.0,67528000.0,71742000.0,73323000.0,74535000.0,65340000.0,60621000.0
Payables,435000.0,359000.0,319000.0,375000.0,421000.0,572000.0,263000.0,278000.0,337000.0,318000.0
Short-term debt,2119000.0,2459000.0,2205000.0,2674000.0,2005000.0,4804000.0,3932000.0,3940000.0,6073000.0,6705000.0
Total current liabilities,9474000.0,9007000.0,8681000.0,8698000.0,16251000.0,11785000.0,9653000.0,9944000.0,7444000.0,7977000.0
Long-term debt,3332000.0,3598000.0,14852000.0,9190000.0,12190000.0,12950000.0,13173000.0,16707000.0,31670000.0,26969000.0
Total debt,5451000.0,6057000.0,17057000.0,11864000.0,14195000.0,17754000.0,17105000.0,20647000.0,37743000.0,33674000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,87000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3182000.0,2920000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6672000.0,7012000.0,19638000.0,13313000.0,16537000.0,16322000.0,16453000.0,20142000.0,34852000.0,29889000.0
Total liabilities,32400000.0,34320000.0,39103000.0,33984000.0,46102000.0,52122000.0,53394000.0,54333000.0,42296000.0,37866000.0
Other comprehensive income,6495000,6272000,5949000,5734000,5508000,4990000,4902000,4828000,0.0,0.0
Retained earnings (deficit),7896000.0,6873000.0,4950000.0,4020000.0,5542000.0,6494000.0,6806000.0,6768000.0,6262000.0,6205000.0
Total shareholders equity,25102000.0,23856000.0,21495000.0,20130000.0,21426000.0,19620000.0,19929000.0,20202000.0,19571000.0,19404000.0
Investments,0.0,0.0,579000.0,579000.0,11709000.0,9000000.0,9000000.0,11656000.0,2617000.0,2617000.0
Net Debt,4009000.0,3905000.0,14186000.0,9655000.0,13136000.0,17754000.0,17105000.0,20647000.0,27255000.0,23791000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786000.0,714000.0
Other Liabilities,16254000.0,18301000.0,10784000.0,11973000.0,13314000.0,24015000.0,27288000.0,24247000.0,1034000.0,954000.0
