Date,2018-03,2017-03,2016-03,2015-03,2014-03
Revenue,9593000000.0,9606000000.0,9071000000.0,9617000000.0,8974000000.0
Revenue Growth,,,,,
Cost of Revenue,5462000000.0,5041000000.0,4555000000.0,4898000000.0,4325000000.0
Gross Profit,4131000000.0,4566000000.0,4516000000.0,4719000000.0,4649000000.0
R&D Expenses,,,,,
SG&A Expense,96000000.0,76000000.0,76000000.0,000000.0,000000.0
Operating Expenses,4313000000.0,4462000000.0,4211000000.0,4571000000.0,4018000000.0
Operating Income,-182000000.0,103000000.0,305000000.0,148000000.0,631000000.0
Interest Expense,000000.0,226000000.0,283000000.0,257000000.0,000000.0
Earnings before Tax,-402000000.0,-75000000.0,18000000.0,-95000000.0,556000000.0
Income Tax Expense,-0000000.0,1000000.0,-13000000.0,-6000000.0,193000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-402000000.0,-77000000.0,31000000.0,-43000000.0,377000000.0
Preferred Dividends,,,,,
Net Income Com,-402000000.0,-77000000.0,31000000.0,-43000000.0,377000000.0
EPS,-21.54,-4.11,1.78,-2.49,21.70
EPS Diluted,-21.54,-4.11,1.66,-2.49,21.70
Weighted Average Shs Out,19000000.0,19000000.0,17000000.0,17000000.0,17000000.0
Weighted Average Shs Out (Dil),19000000.0,19000000.0,19000000.0,17000000.0,17000000.0
Dividend per Share,,,,,
Gross Margin,0.43062649848848,0.47532792004997,0.49785029213979,0.49069356348134,0.51805215065745
EBITDA Margin,0.018867924528302,0.05506974807412,0.073420791533458,0.059270042632838,0.095498105638511
EBIT Margin,-0.041905556134682,0.015615240474703,0.033182670047404,0.021628366434439,0.063516826387341
Profit Margin,-0.041905556134682,-0.008015823443681,0.0034174842905964,-0.0044712488301965,0.042010251838645
Free Cash Flow margin,,,,,
EBITDA,181000000.0,529000000.0,666000000.0,570000000.0,857000000.0
EBIT,-402000000,150000000,301000000,208000000,570000000
Consolidated Income,-402000000.0,-77000000.0,31000000.0,-43000000.0,377000000.0
Earnings Before Tax Margin,-0.041905556134682,-0.0078076202373517,0.0019843457171205,-0.0098783404388063,0.061956763984845
Net Profit Margin,-0.041905556134682,-0.008015823443681,0.0034174842905964,-0.0044712488301965,0.042010251838645
