Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Depreciation & Amortization,115200000.0,120500000.0,130300000.0,128800000.0,124500000.0,126800000.0,126800000.0,130900000.0,144400000.0,172900000.0,152000000.0
Stock-based compensation,29000000.0,26700000.0,22400000.0,18700000.0,21400000.0,25000000.0,24400000.0,18500000.0,15500000.0,14700000.0,10900000.0
Operating Cash Flow,568300000.0,436300000.0,246500000.0,577700000.0,82500000.0,170400000.0,438000000.0,268300000.0,387700000.0,619700000.0,898900000.0
Capital Expenditure,147600000.0,95300000.0,85800000.0,92500000.0,131700000.0,92200000.0,46000000.0,55900000.0,82300000.0,83200000.0,-51600000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-10000000.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,-357400000.0,-257000000.0,-4800000.0,-100100000.0,-200400000.0,-403300000.0,-201800000.0,-13300000.0,0.0,0.0,0.0
Investing Cash flow,-153000000.0,-90400000.0,-65200000.0,-89200000.0,-140100000.0,-114100000.0,-75200000.0,-41800000.0,-68300000.0,-83900000.0,-56100000.0
Issuance (repayment) of debt,-0.0,-653800000.0,-23000000.0,-340000000.0,-270000000.0,-710000000.0,-0.0,-105100000.0,-91400000.0,-2020900000.0,-731600000.0
Issuance (buybacks) of shares,-357400000.0,-257000000.0,-4800000.0,-100100000.0,-200400000.0,-403300000.0,-201800000.0,-13300000.0,-428500000.0,-339000000.0,358700000.0
Dividend payments,-75500000.0,-71200000.0,-62800000.0,-55900000.0,-53100000.0,-50700000.0,-0.0,-0.0,-0.0,-0.0,-14900000.0
Financing Cash Flow,-421600000.0,-338900000.0,-44800000.0,-215800000.0,-212900000.0,-476000000.0,-170000000.0,-117300000.0,-231500000.0,-722500000.0,-408100000.0
Effect of forex changes on cash,100000.0,600000.0,-11400000.0,6300000.0,-400000.0,700000.0,-400000.0,3000000.0,1600000.0,-4700000.0,7500000.0
Net cash flow / Change in cash,-6200000.0,7600000.0,125100000.0,279000000.0,-270900000.0,-419700000.0,192800000.0,112200000.0,89500000.0,-191400000.0,442200000.0
Free Cash Flow,420700000.0,341000000.0,160700000.0,485200000.0,-49200000.0,78200000.0,392000000.0,212400000.0,305400000.0,536500000.0,847300000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6548
