Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,260422000.0,231158000.0,190663000.0,251258000.0,261544000.0,223616000.0,10091000.0,15403000.0,159849000.0,561494000.0
Short-term investments,2898730000.0,2638037000.0,2991091000.0,2984631000.0,2793873000.0,3106931000.0,3136160000.0,2874764000.0,2413776000.0,
Cash and short-term investments,3159152000.0,2869195000.0,3181754000.0,3235889000.0,3055417000.0,3330547000.0,3146251000.0,2890167000.0,2573625000.0,
Receivables,0.0,100000.0,700000.0,43100000.0,38397000.0,36433000.0,35360000.0,33540000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,3159152000.0,2869295000.0,3182454000.0,3278989000.0,3093814000.0,3366980000.0,3181611000.0,2923707000.0,2573625000.0,
Property Plant & Equipment Net,124850000.0,130001000.0,137413000.0,129426000.0,121933000.0,121605000.0,134562000.0,147379000.0,157724000.0,178422000.0
Goodwill and Intangible Assets,564137000.0,567984000.0,572047000.0,577699000.0,532553000.0,535238000.0,540157000.0,545577000.0,551164000.0,556752000.0
Long-term investments,69077000.0,25628000.0,29461000.0,155907000.0,132695000.0,23674000.0,98205000.0,96062000.0,52811000.0,
Tax assets,96516000.0,92630000.0,84391000.0,101578000.0,74077000.0,65109000.0,68681000.0,105665000.0,104774000.0,121733000.0
Total non-current assets,24451163000.0,23618350000.0,22890075000.0,21398831000.0,19439196000.0,17486019000.0,16965154000.0,15790633000.0,15464443000.0,
Total assets,27610315000.0,26487645000.0,26072529000.0,24677820000.0,22533010000.0,20852999000.0,20146765000.0,18714340000.0,18038068000.0,17739197000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,1728000.0,2183000.0,0.0,0.0
Short-term debt,-36000.0,0.0,0.0,48000.0,0.0,0.0,0.0,0.0,0.0,
Total current liabilities,2820000.0,3595000.0,3847000.0,5142000.0,4593000.0,3109000.0,4847000.0,6619000.0,0.0,
Long-term debt,226021000.0,225767000.0,225514000.0,226356000.0,226237000.0,228365000.0,334276000.0,552589000.0,582837000.0,
Total debt,225985000.0,225767000.0,225514000.0,226404000.0,226237000.0,228365000.0,334276000.0,552589000.0,582837000.0,1989916000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2856000.0,3595000.0,3847000.0,5094000.0,4593000.0,3109000.0,3119000.0,4436000.0,0.0,0.0
Deposit Liabilities,21858845000.0,20993729000.0,19303857000.0,17952778000.0,15651605000.0,14854420000.0,14530835000.0,13656025000.0,13608785000.0,13632127000.0
Total non-current liabilities,322537000.0,318397000.0,309905000.0,327934000.0,300314000.0,293474000.0,408542000.0,611518000.0,582837000.0,
Total liabilities,24723800000.0,23785687000.0,23545517000.0,22262249000.0,20210329000.0,18643811000.0,18053235000.0,16868566000.0,16264646000.0,15781163000.0
Other comprehensive income,1187927000,1196790000,1177748000,1175181000,1175889000,1176315000,1124462000,1039644000,1040167000,-28389000.0
Retained earnings (deficit),1828303000.0,1595762000.0,1425320000.0,1317559000.0,1202117000.0,1080488000.0,1000427000.0,865427000.0,746057000.0,708024000.0
Total shareholders equity,2886515000.0,2701958000.0,2527012000.0,2415571000.0,2322681000.0,2209188000.0,2093530000.0,1845774000.0,1773422000.0,1948393000.0
Investments,2967807000.0,2663665000.0,3020552000.0,3140538000.0,2926568000.0,3130605000.0,3234365000.0,2970826000.0,2466587000.0,15923325000.0
Net Debt,-34437000.0,-5391000.0,34851000.0,-24854000.0,-35307000.0,4749000.0,324185000.0,537186000.0,422988000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,24398443000.0,23463695000.0,23231765000.0,21929173000.0,19905422000.0,18347228000.0,17639846000.0,16250429000.0,15681809000.0,
