Date,2018-11-30,2017-11-30,2016-11-30,2015-11-30,2014-11-30,2013-11-30,2012-11-30,2011-11-30,2010-11-30,2009-11-30
Cash and cash equivalents,1558458000.0,2650872000.0,1329529000.0,1158445000.0,1281814000.0,970505000.0,1310743000.0,1163604000.0,0.0,1339828000.0
Short-term investments,4161000.0,57439000.0,53570000.0,523000.0,480000.0,40032000.0,19591000.0,42892000.0,0.0,
Cash and short-term investments,1562619000.0,2708311000.0,1383099000.0,1158968000.0,1282294000.0,1010537000.0,1330334000.0,1206496000.0,0.0,
Receivables,73829000.0,69678000.0,204518000.0,154948000.0,153773000.0,111833000.0,53745000.0,53977000.0,0.0,122053000.0
Inventories,26027955000.0,15745787000.0,13270355000.0,13086163000.0,11249444000.0,9509142000.0,11052685000.0,9700770000.0,9109616000.0,4087989000.0
Total current assets,27664403000.0,18523776000.0,14857972000.0,14400079000.0,12685511000.0,10631512000.0,12436764000.0,10961243000.0,9109616000.0,
Property Plant & Equipment Net,319861000.0,215068000.0,173614000.0,115557000.0,143164000.0,181423000.0,313621000.0,319245000.0,0.0,0.0
Goodwill and Intangible Assets,0.0,5396000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368336000.0,0.0,
Tax assets,857527000.0,633687000.0,559900000.0,521515000.0,450402000.0,514724000.0,638534000.0,175149000.0,0.0,334428000.0
Total non-current assets,901778000.0,221258000.0,503809000.0,19430000.0,272756000.0,641735000.0,-2074558000.0,-1806572000.0,-321765000.0,
Total assets,28566181000.0,18745034000.0,15361781000.0,14419509000.0,12958267000.0,11273247000.0,10362206000.0,9154671000.0,8787851000.0,7314791000.0
Payables,1154782000.0,604953000.0,478546000.0,62943000.0,48235000.0,17518000.0,220690000.0,201101000.0,0.0,169596000.0
Short-term debt,1256174000.0,937431000.0,1077228000.0,317104000.0,141272000.0,76017000.0,458000000.0,410100000.0,0.0,
Total current liabilities,2425623000.0,1554669000.0,1568059000.0,392332000.0,196764000.0,103994000.0,690987000.0,647940000.0,0.0,
Long-term debt,8543868000.0,6410003000.0,4575977000.0,30311000.0,60622000.0,90933000.0,470000000.0,626900000.0,0.0,
Total debt,9800042000.0,7347434000.0,5653205000.0,347415000.0,201894000.0,166950000.0,928000000.0,1037000000.0,0.0,2761352000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,14667000.0,12285000.0,12285000.0,12285000.0,7257000.0,10459000.0,12297000.0,36739000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,8885907000.0,6412976000.0,4580759000.0,211101000.0,69237000.0,98748000.0,477300000.0,802049000.0,0.0,
Total liabilities,13984646000.0,10872717000.0,8335739000.0,8770565000.0,8131247000.0,7104346000.0,6947442000.0,6458203000.0,6178902000.0,4726777000.0
Other comprehensive income,8064752000,3009762000,2699686000,2201103000,2163688000,2111710000,1792393000,1723157000,1698140000,0.0
Retained earnings (deficit),6487650000.0,4840978000.0,4306256000.0,3429736000.0,2660034000.0,2053893000.0,1605131000.0,956401000.0,894108000.0,828424000.0
Total shareholders equity,14581535000.0,7872317000.0,7026042000.0,5648944000.0,4827020000.0,4168901000.0,3414764000.0,2696468000.0,2608949000.0,2443479000.0
Investments,4161000.0,57439000.0,53570000.0,523000.0,480000.0,40032000.0,19591000.0,3411228000.0,0.0,609140000.0
Net Debt,8241584000.0,4696562000.0,4323676000.0,-811030000.0,-1079920000.0,-803555000.0,-382743000.0,-126604000.0,0.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,2673116000.0,2905072000.0,2186921000.0,8167132000.0,7865246000.0,6901604000.0,5779155000.0,5008214000.0,6178902000.0,
