Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,27171000.0,33349000.0,40584000.0,184544000.0,116782000.0,140000000.0
Short-term investments,584000.0,19266000.0,17934000.0,0.0,0.0,0.0
Cash and short-term investments,27755000.0,52615000.0,58518000.0,184544000.0,116782000.0,140000000.0
Receivables,0.0,0.0,0.0,46026000.0,11068000.0,1428000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,47457000.0,58413000.0,58518000.0,230570000.0,127850000.0,141428000.0
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,632000.0,532000.0,21000.0,904000.0,465000.0,0.0
Total non-current assets,1910000.0,1974000.0,7230000.0,2295206000.0,2632848000.0,1263676000.0
Total assets,49367000.0,60387000.0,65748000.0,2525776000.0,2760698000.0,1405104000.0
Payables,1188000.0,2085000.0,4587000.0,38722000.0,16726000.0,6872000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,1188000.0,2085000.0,4587000.0,38722000.0,16726000.0,6872000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,2398000.0,24004000.0,3956000.0,0.0
Total liabilities,256523000.0,257282000.0,258027000.0,2706637000.0,2937815000.0,1397564000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,12855000
Retained earnings (deficit),26558000.0,38970000.0,46145000.0,50678000.0,54174000.0,-5339000.0
Total shareholders equity,-207156000.0,-196895000.0,-192279000.0,-180861000.0,-177117000.0,7540000.0
Investments,584000.0,19266000.0,17934000.0,0.0,0.0,0.0
Net Debt,-27171000.0,-33349000.0,-40584000.0,-184544000.0,-116782000.0,-140000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,255335000.0,255197000.0,251042000.0,2643911000.0,2917133000.0,1390692000.0
