Date,2019-11-30,2018-12-01,2017-12-02,2016-12-03,2015-11-28,2014-11-29,2013-11-30,2012-12-01,2011-12-03,2010-11-27,2009-11-28
Cash and cash equivalents,112191000.0,150793000.0,194398000.0,142245000.0,119168000.0,77569000.0,155121000.0,200436000.0,156149000.0,133277000.0,100154000.0
Short-term investments,19430000.0,11436000.0,7528000.0,1020000.0,1698000.0,1865000.0,1865000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,131621000.0,162229000.0,201926000.0,143265000.0,120866000.0,77569000.0,155121000.0,200436000.0,156149000.0,133277000.0,100154000.0
Receivables,493181000.0,485719000.0,473700000.0,351130000.0,364704000.0,341307000.0,331125000.0,320152000.0,244275000.0,221020000.0,203898000.0
Inventories,337267000.0,355563000.0,359505000.0,247399000.0,248504000.0,251290000.0,221537000.0,208531000.0,135993000.0,121621000.0,116907000.0
Total current assets,1033362000.0,1087732000.0,1144992000.0,811253000.0,801051000.0,765136000.0,794694000.0,799344000.0,596590000.0,533617000.0,473656000.0
Property Plant & Equipment Net,629813000.0,636549000.0,670194000.0,515275000.0,512860000.0,502634000.0,434387000.0,329016000.0,255883000.0,251075000.0,253300000.0
Goodwill and Intangible Assets,2081207000.0,2213322000.0,2338476000.0,571607000.0,567197000.0,451910000.0,482504000.0,487700000.0,241605000.0,240487000.0,244931000.0
Long-term investments,5062000.0,1669000.0,1669000.0,1666000.0,1666000.0,1671000.0,1674000.0,2085000.0,3571000.0,0.0,0.0
Tax assets,29037000.0,27112000.0,43422000.0,46174000.0,55663000.0,40142000.0,28465000.0,83717000.0,51567000.0,0.0,0.0
Total non-current assets,2952372000.0,3087539000.0,3215654000.0,1247001000.0,1241201000.0,1103870000.0,1078334000.0,986976000.0,631119000.0,619840000.0,626789000.0
Total assets,3985734000.0,4175271000.0,4360646000.0,2058254000.0,2042252000.0,1869006000.0,1873028000.0,1786320000.0,1227709000.0,1153457000.0,1100445000.0
Payables,298869000.0,273378000.0,268467000.0,162964000.0,177864000.0,174494000.0,201575000.0,163062000.0,116354000.0,102107000.0,109165000.0
Short-term debt,65000000.0,91225000.0,21515000.0,80178000.0,22500000.0,27149000.0,0.0,22500000.0,24375000.0,22500000.0,51315000.0
Total current liabilities,542157000.0,546123000.0,504913000.0,391844000.0,349525000.0,317199000.0,360778000.0,350119000.0,254985000.0,231333000.0,236008000.0
Long-term debt,1898384000.0,2141532000.0,2398927000.0,588145000.0,669606000.0,547735000.0,472315000.0,475112000.0,179611000.0,200978000.0,162713000.0
Total debt,1963384000.0,2232757000.0,2420442000.0,668323000.0,692106000.0,574884000.0,472315000.0,497612000.0,203986000.0,223478000.0,214028000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,23229000.0,12578000.0,14335000.0,7985000.0,8970000.0,13761000.0,10830000.0,24865000.0,11807000.0,4931000.0,6261000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2318104000.0,2620595000.0,3016223000.0,676655000.0,763355000.0,606228000.0,544749000.0,567059000.0,230760000.0,244946000.0,270195000.0
Total liabilities,2763387000.0,3023504000.0,3317019000.0,1120378000.0,1169332000.0,978959000.0,942963000.0,1008047000.0,522505000.0,521523000.0,506203000.0
Other comprehensive income,130295000,95940000,74662000,59564000,55522000,53269000,44490000,37965000,23770000,22701000,-59064000.0
Retained earnings (deficit),1384411000.0,1285246000.0,1119231000.0,1090900000.0,994608000.0,933819000.0,907308000.0,830031000.0,720989000.0,646596000.0,589451000.0
Total shareholders equity,1222347000.0,1151767000.0,1043627000.0,937876000.0,872920000.0,890047000.0,930065000.0,778273000.0,705204000.0,631934000.0,591354000.0
Investments,24492000.0,13105000.0,9197000.0,2686000.0,3364000.0,3536000.0,3539000.0,2085000.0,3571000.0,0.0,0.0
Net Debt,1851193000.0,2081964000.0,2226044000.0,526078000.0,572938000.0,497315000.0,317194000.0,297176000.0,47837000.0,90201000.0,113874000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52697000.0
Other Liabilities,-96874000.0,-143214000.0,-204117000.0,51879000.0,56452000.0,55532000.0,37436000.0,90869000.0,36760000.0,45244000.0,75528000.0
