Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,44429000.0,79682000.0,29671000.0,2323000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,44429000.0,79682000.0,29671000.0,2323000.0
Receivables,6792000.0,5599000.0,3917000.0,2262000.0
Inventories,5945000.0,3571000.0,1528000.0,1002000.0
Total current assets,59496000.0,89252000.0,35243000.0,5720000.0
Property Plant & Equipment Net,2923000.0,1874000.0,1223000.0,1080000.0
Goodwill and Intangible Assets,3656000.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,679000.0,0.0,0.0,0.0
Total non-current assets,8115000.0,2527000.0,1874000.0,1631000.0
Total assets,67611000.0,91779000.0,37117000.0,7351000.0
Payables,5110000.0,3552000.0,2549000.0,1346000.0
Short-term debt,0.0,5036000.0,899000.0,2078000.0
Total current liabilities,18125000.0,19714000.0,10955000.0,7788000.0
Long-term debt,7623000.0,4346000.0,9344000.0,7648000.0
Total debt,7623000.0,9382000.0,10243000.0,9726000.0
Deferred revenue,5437000.0,6651000.0,3756000.0,2837000.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,8428000.0,6199000.0,12686000.0,14758000.0
Total liabilities,26546000.0,25913000.0,23641000.0,22546000.0
Other comprehensive income,216931000,0.0,0.0,0.0
Retained earnings (deficit),-175888000.0,-144352000.0,-115111000.0,-88642000.0
Total shareholders equity,41065000.0,65866000.0,-115109000.0,-88640000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,-36806000.0,-70300000.0,-19428000.0,7403000.0
Other Assets,0.0,400000.0,127000.0,133000.0
Other Liabilities,0.0,11126000.0,7507000.0,4364000.0
