Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,14472483.0,4362232.0,3476880.0,8039562.0,1048660.0,497944.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,14472483.0,4362232.0,3476880.0,8039562.0,1048660.0,497944.0
Receivables,7331474.0,3879463.0,4330901.0,2211979.0,3007314.0,1009416.0
Inventories,444437.0,0.0,0.0,0.0,0.0,0.0
Total current assets,26073673.0,8929720.0,8439482.0,10886233.0,4584700.0,1787707.0
Property Plant & Equipment Net,1832187.0,1385743.0,1588937.0,1372283.0,1444334.0,505344.0
Goodwill and Intangible Assets,19227798.0,14773487.0,18012574.0,14351398.0,16938173.0,1878780.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,41829.0
Total non-current assets,21549688.0,16595943.0,19884224.0,15790665.0,18522560.0,3984907.0
Total assets,47623361.0,25525663.0,28323706.0,26676898.0,23107260.0,5772614.0
Payables,2438267.0,991859.0,1905131.0,370441.0,1082342.0,200469.0
Short-term debt,277776.0,505557.0,2666667.0,500000.0,1215000.0,1931104.0
Total current liabilities,8157946.0,4322015.0,15857562.0,5758138.0,8144125.0,3408543.0
Long-term debt,222400.0,333788.0,4033668.0,4836384.0,48564.0,1633696.0
Total debt,500176.0,839345.0,6700335.0,5336384.0,1263564.0,3564800.0
Deferred revenue,25355.0,62104.0,41666.0,73520.0,37508.0,111422.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,576112.0,734475.0,4405871.0,5043735.0,91195.0,2245574.0
Total liabilities,8753007.0,5275243.0,21256875.0,11784948.0,8786663.0,5654117.0
Other comprehensive income,64482596,44468604,25376358,24428090,18979976,-187354.0
Retained earnings (deficit),-24203745.0,-23509386.0,-17944230.0,-9147507.0,-4460129.0,49121.0
Total shareholders equity,38870354.0,20250420.0,7066831.0,14891950.0,14320597.0,118497.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-13972307.0,-3522887.0,3223455.0,-2703178.0,214904.0,3066856.0
Other Assets,0.0,0.0,0.0,0.0,0.0,280347.0
Other Liabilities,18949.0,218753.0,993442.0,983075.0,551343.0,1276970.0
