Date,2018-06,2017-06,2016-06,2015-06,2014-06
Cash and cash equivalents,91000000.0,145000000.0,153000000.0,103000000.0,77000000.0
Short-term investments,251000000.0,199000000.0,196000000.0,194000000.0,81000000.0
Cash and short-term investments,251000000.0,199000000.0,196000000.0,194000000.0,81000000.0
Receivables,153000000.0,139000000.0,147000000.0,62000000.0,21000000.0
Inventories,155000000.0,177000000.0,152000000.0,251000000.0,393000000.0
Total current assets,747000000.0,748000000.0,534000000.0,517000000.0,523000000.0
Property Plant & Equipment Net,716000000.0,718000000.0,505000000.0,488000000.0,492000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,30000000.0,30000000.0,28000000.0,29000000.0,30000000.0
Tax assets,,,,,
Total non-current assets,150000000.0,154000000.0,112000000.0,115000000.0,117000000.0
Total assets,1411000000.0,1408000000.0,1182000000.0,1194000000.0,1251000000.0
Payables,22000000.0,46000000.0,000000.0,20000000.0,27000000.0
Short-term debt,000000.0,000000.0,000000.0,1000000.0,000000.0
Total current liabilities,44000000.0,46000000.0,41000000.0,40000000.0,49000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,,,,,
Tax Liabilities,109000000.0,107000000.0,65000000.0,67000000.0,66000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,150000000.0,154000000.0,112000000.0,115000000.0,117000000.0
Total liabilities,194000000.0,200000000.0,153000000.0,155000000.0,166000000.0
Other comprehensive income,546000000.0,544000000.0,373000000.0,371000000.0,369000000.0
Retained earnings (deficit),-61000000.0,-68000000.0,-76000000.0,-64000000.0,-48000000.0
Total shareholders equity,1217000000.0,1208000000.0,1029000000.0,1039000000.0,1085000000.0
Investments,30000000.0,30000000.0,28000000.0,29000000.0,30000000.0
Net Debt,-91000000,-145000000,-153000000,-102000000,-77000000
Other Assets,15000000,0,0,68000000,157000000
Other Liabilities,45000000,47000000,42000000,21000000,24000000
