Date,2018-12-31,2018-12-30,2017-12-31,2017-01-01,2016-01-03,2014-10-05,2013-09-29,2012-09-30,2011-10-02,2010-10-03,2009-10-04
Cash and cash equivalents,64000000.0,46657000.0,52795000.0,38197000.0,50675000.0,65163000.0,97368000.0,70410000.0,82025000.0,250843000.0,99732000.0
Short-term investments,79000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,143000000.0,46657000.0,52795000.0,38197000.0,50675000.0,65163000.0,97368000.0,70410000.0,82025000.0,250843000.0,99732000.0
Receivables,435000000.0,317159000.0,243365000.0,277733000.0,306132000.0,354265000.0,255018000.0,257595000.0,191594000.0,145684000.0,159645000.0
Inventories,1282000000.0,940029000.0,945738000.0,954876000.0,851033000.0,779407000.0,595794000.0,553068000.0,568311000.0,329518000.0,301867000.0
Total current assets,1886000000.0,1382911000.0,1307881000.0,1340525000.0,1253614000.0,1247404000.0,980712000.0,912600000.0,875642000.0,746809000.0,
Property Plant & Equipment Net,1351000000.0,990475000.0,1035818000.0,1076883000.0,1044389000.0,873726000.0,655869000.0,552437000.0,550324000.0,483013000.0,402203000.0
Goodwill and Intangible Assets,620935000.0,628176000.0,556329000.0,527379000.0,463798000.0,397636000.0,403814000.0,403586000.0,77008000.0,,
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,12126000.0,13038000.0,12533000.0,,
Tax assets,1689000.0,3891000.0,1500000.0,2793000.0,1439000.0,2143000.0,4824000.0,515000.0,0.0,,
Total non-current assets,1621685000.0,1672824000.0,1649619000.0,1580666000.0,1345640000.0,1062939000.0,983837000.0,982857000.0,587694000.0,,
Total assets,4098000000.0,3004596000.0,2980705000.0,2990144000.0,2834280000.0,2593044000.0,2043651000.0,1896437000.0,1858499000.0,1334503000.0,1074498000.0
Payables,454000000.0,346985000.0,258476000.0,234062000.0,232268000.0,368712000.0,289414000.0,256442000.0,297960000.0,179795000.0,124378000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16879000.0,,
Total current liabilities,473000000.0,346985000.0,258476000.0,235928000.0,233221000.0,368712000.0,289414000.0,256442000.0,297960000.0,201698000.0,139003000.0
Long-term debt,913000000.0,669000000.0,630000000.0,600000000.0,375000000.0,157000000.0,0.0,181000000.0,209000000.0,0.0,1584000.0
Total debt,669000000.0,630000000.0,600000000.0,375000000.0,157000000.0,0.0,181000000.0,209000000.0,16879000.0,,
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tax Liabilities,12623000.0,3713000.0,1866000.0,953000.0,349000.0,0.0,0.0,11977000.0,9795000.0,,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Total non-current liabilities,721539000.0,670854000.0,634569000.0,412616000.0,200799000.0,34811000.0,213654000.0,249449000.0,24901000.0,,
Total liabilities,1457000000.0,1068524000.0,929330000.0,870497000.0,645837000.0,569511000.0,324225000.0,470096000.0,547409000.0,226599000.0,163713000.0
Other comprehensive income,3382000.0,13540000.0,40611000.0,1093000.0,-7732000.0,-656000.0,-7075000.0,-676000.0,-1710000.0,,
Retained earnings (deficit),2374000000.0,1740342000.0,1853457000.0,1903525000.0,2022846000.0,1885892000.0,1583346000.0,1306724000.0,1194804000.0,1002487000.0,784519000.0
Total shareholders equity,2641000000.0,1936072000.0,2051375000.0,2119647000.0,2188443000.0,2023533000.0,1719426000.0,1426341000.0,1311090000.0,1107904000.0,910785000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,12126000.0,13038000.0,12533000.0,,
Net Debt,582554000.0,,,,,,,,,,
Other Assets,26000000.0,79066000.0,,,,,,,,,
Other Liabilities,0.0,0.0,1866000.0,953000.0,0.0,0.0,0.0,0.0,5024000.0,,
