Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,196634000.0,142953000.0,92851000.0,66106000.0,56836000.0,13521000.0,15112000.0
Short-term investments,43715000.0,30991000.0,21033000.0,7217000.0,0.0,0.0,0.0
Cash and short-term investments,240349000.0,173944000.0,113884000.0,73323000.0,56836000.0,13521000.0,15112000.0
Receivables,37041000.0,31444000.0,30828000.0,19872000.0,19349000.0,10231000.0,7031000.0
Inventories,27071000.0,18842000.0,14343000.0,8648000.0,7616000.0,4248000.0,4059000.0
Total current assets,314583000.0,228488000.0,161545000.0,114844000.0,92543000.0,32830000.0,26670000.0
Property Plant & Equipment Net,22341000.0,20103000.0,25199000.0,30680000.0,31927000.0,29722000.0,20279000.0
Goodwill and Intangible Assets,6012000.0,7080000.0,241000.0,229000.0,270000.0,215000.0,558000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,30130000.0,18636000.0,26654000.0,15464000.0,15248000.0,21875000.0,0.0
Total non-current assets,61315000.0,46584000.0,52504000.0,46470000.0,47542000.0,49567000.0,20916000.0
Total assets,375898000.0,275072000.0,214049000.0,161314000.0,140085000.0,82397000.0,47586000.0
Payables,26786000.0,20626000.0,12795000.0,12867000.0,11273000.0,8764000.0,5980000.0
Short-term debt,11844000.0,0.0,0.0,315000.0,299000.0,5258000.0,3879000.0
Total current liabilities,46585000.0,33886000.0,22845000.0,22013000.0,18735000.0,18827000.0,13790000.0
Long-term debt,0.0,0.0,0.0,315000.0,315000.0,5391000.0,5057000.0
Total debt,11844000.0,0.0,0.0,630000.0,614000.0,10649000.0,8936000.0
Deferred revenue,2855000.0,3533000.0,2239000.0,2323000.0,2316000.0,2263000.0,1094000.0
Tax Liabilities,392000.0,345000.0,281000.0,11000.0,577000.0,0.0,35000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,12908000.0,10479000.0,33978000.0,20315000.0,7842000.0,7271000.0,5221000.0
Total liabilities,65474000.0,48031000.0,31961000.0,27296000.0,21935000.0,26098000.0,19011000.0
Other comprehensive income,249194000,218109000,194466000,179143000,118149999.999,0.0,0.0
Retained earnings (deficit),60484000.0,8639000.0,-12363000.0,-45108000.0,0.0,-62620000.0,-81018000.0
Total shareholders equity,310424000.0,227041000.0,182088000.0,134018000.0,118150000.0,-62372000.0,-80770000.0
Investments,43715000.0,30991000.0,21033000.0,7217000.0,0.0,0.0,0.0
Net Debt,-184790000.0,-142953000.0,-92851000.0,-65476000.0,-56222000.0,-2872000.0,-6176000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,4830000.0,468000.0
Other Liabilities,5981000.0,3666000.0,0.0,0.0,0.0,4805000.0,3931000.0
