Date,2019-06-30,2019-01-31,2018-06-30,2017-06-30,2016-12-31
Cash and cash equivalents,3450873.0,337004.0,2215103.0,1679478.0,982897.0
Short-term investments,4683508.0,0.0,4550847.0,4264792.0,4474.0
Cash and short-term investments,8134381.0,337004.0,6765950.0,5944270.0,987371.0
Receivables,62778516.0,0.0,62108139.0,50967381.0,62728101.0
Inventories,27592582.0,0.0,19366001.0,31338034.0,32677314.0
Total current assets,98208964.0,457292.0,85342852.0,87767823.0,94002224.0
Property Plant & Equipment Net,43834548.0,0.0,40177146.0,46218875.0,46393761.0
Goodwill and Intangible Assets,69421141.0,0.0,41095372.0,67138215.0,68619285.0
Long-term investments,25697441.0,117864549.0,19315413.0,32875228.0,33588030.0
Tax assets,5008688.0,0.0,7810743.0,5389048.0,5528884.0
Total non-current assets,144258333.0,117864549.0,111295912.0,152103228.0,156520522.0
Total assets,242467297.0,118321841.0,196638764.0,239871051.0,250522746.0
Payables,41031148.0,92252.0,27708830.0,22794716.0,36006517.0
Short-term debt,66477209.0,0.0,65308928.0,34037971.0,53135510.0
Total current liabilities,116458133.0,92252.0,118680626.0,69387409.0,99811634.0
Long-term debt,37079521.0,0.0,25708205.0,40952164.0,13121136.0
Total debt,103556730.0,0.0,91017133.0,74990135.0,66256646.0
Deferred revenue,1074463.0,0.0,1007301.0,1197080.0,878874.0
Tax Liabilities,21243899.0,0.0,13594511.0,25641715.0,29318563.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,63914298.0,0.0,44824482.0,93244576.0,67040369.0
Total liabilities,180372431.0,113321834.0,163505108.0,162631985.0,166852003.0
Other comprehensive income,0.0,4270088,0.0,0.0,0.0
Retained earnings (deficit),,729586.0,,,
Total shareholders equity,47301863.0,5000007.0,13713484.0,35841621.0,42527712.0
Investments,30380949.0,117864549.0,23866260.0,37140020.0,33592504.0
Net Debt,,-337004.0,,,
Other Assets,,0.0,,,
Other Liabilities,8949776.0,113229582.0,25662868.0,12554722.0,10669607.0
