Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,713000000.0,733000000.0,752000000.0,718000000.0,780000000.0,954000000.0,1026000000.0
Stock-based compensation,30000000.0,35000000.0,24000000.0,28000000.0,35000000.0,39000000.0,33000000.0
Operating Cash Flow,686000000.0,448000000.0,1224000000.0,-311000000.0,875000000.0,842000000.0,452000000.0
Capital Expenditure,379000000.0,399000000.0,405000000.0,404000000.0,-391000000.0,-444000000.0,-567000000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,70000000.0,223000000.0,8000000.0
Investment purchases and sales,-112000000.0,-50000000.0,0.0,0.0,-63000000.0,-117000000.0,-242000000.0
Investing Cash flow,-468000000.0,-409000000.0,-213000000.0,1090000000.0,-384000000.0,-338000000.0,-802000000.0
Issuance (repayment) of debt,-7000000.0,-135000000.0,-60000000.0,-34000000.0,-24000000.0,-35000000.0,-34000000.0
Issuance (buybacks) of shares,-879000000.0,-50000000.0,-1358000000.0,-853000000.0,0.0,0.0,0.0
Dividend payments,-472000000.0,-827000000.0,-342000000.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,-444000000.0,-288000000.0,-506000000.0,-483000000.0,-162000000.0,-444000000.0,429000000.0
Effect of forex changes on cash,-7000000.0,-4000000.0,13000000.0,13000000.0,-38000000.0,-7000000.0,-14000000.0
Net cash flow / Change in cash,-233000000.0,-249000000.0,505000000.0,296000000.0,291000000.0,53000000.0,65000000.0
Free Cash Flow,307000000.0,49000000.0,819000000.0,-715000000.0,484000000.0,398000000.0,-115000000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0765,0.0765,0.0765
