Date,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2010-06-30
Cash and cash equivalents,157402000.0,163283000.0,151157000.0,89850000.0,82259000.0,65934000.0,128274000.0,20435558.0
Short-term investments,87687000.0,96693000.0,100572000.0,101908000.0,113881000.0,121597000.0,133264000.0,
Cash and short-term investments,245089000.0,259976000.0,251729000.0,191758000.0,196140000.0,187531000.0,261538000.0,
Receivables,796682000.0,688069000.0,583733000.0,483012000.0,375136000.0,1396000.0,1840000.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1041771000.0,948045000.0,835462000.0,674770000.0,571276000.0,188927000.0,263378000.0,
Property Plant & Equipment Net,6591000.0,6937000.0,7801000.0,8253000.0,9135000.0,10075000.0,9205000.0,7997054.0
Goodwill and Intangible Assets,867000.0,1300000.0,1732000.0,2209000.0,2798000.0,3544000.0,4487000.0,11370648.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,4975000.0,8131000.0,7162000.0,8935000.0,1888000.0,-459000.0,3039000.0,0.0
Total non-current assets,115965000.0,128829000.0,150691000.0,176060000.0,190655000.0,481712000.0,405818000.0,
Total assets,1157736000.0,1076874000.0,986153000.0,850830000.0,761931000.0,670639000.0,669196000.0,622606788.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,605000.0,873000.0,0.0,2349000.0,2984000.0,625000.0,1209000.0,
Total current liabilities,605000.0,873000.0,67000.0,2458000.0,3085000.0,625000.0,1209000.0,
Long-term debt,605000.0,873000.0,1128000.0,1368000.0,1558000.0,1739000.0,1911000.0,
Total debt,1210000.0,1746000.0,1128000.0,3717000.0,4542000.0,2364000.0,3120000.0,183024148.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,67000.0,109000.0,101000.0,0.0,0.0,0.0
Deposit Liabilities,954940000.0,889850000.0,800432000.0,674759000.0,574329000.0,484623000.0,422188000.0,384197223.0
Total non-current liabilities,4733000.0,6781000.0,6944000.0,7102000.0,7213000.0,6303000.0,-3082000.0,
Total liabilities,1019306000.0,954077000.0,869562000.0,737991000.0,649865000.0,556837000.0,550057000.0,571700729.0
Other comprehensive income,77898000,78446000,84248000,86519000,91795000,93626000,105670000,4346441.0
Retained earnings (deficit),54236000.0,38142000.0,26160000.0,19033000.0,12294000.0,12524000.0,12235000.0,37337542.0
Total shareholders equity,138430000.0,122797000.0,116591000.0,112839000.0,112066000.0,113802000.0,119139000.0,50906059.0
Investments,87687000.0,96693000.0,100572000.0,101908000.0,113881000.0,121597000.0,133264000.0,560430462.0
Net Debt,-156192000.0,-161537000.0,-150029000.0,-86133000.0,-77717000.0,-63570000.0,-125154000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,1013968000.0,946423000.0,862551000.0,728431000.0,639567000.0,549909000.0,551930000.0,
