Date,2018-12-31,2017-12-31,2016-12-31,2016-01-01,2015-12-31,2014-12-31
Cash and cash equivalents,4861340.2062,25577469.0426,925004.0,12067720.4323,1472216.0,0.0
Short-term investments,6958.7629,12684.9894,0.0,3052216.9478,0.0,4322765.4842
Cash and short-term investments,4868298.9691,25590154.032,925004.0,15119937.3801,1472216.0,4322765.4842
Receivables,174093556.701,249932346.723,0.0,171871528.1285,0.0,181461529.7621
Inventories,2218814.433,3432497.7348,0.0,2049287.9507,0.0,2857842.9525
Total current assets,224421134.0206,274457263.6666,987333.0,189040753.4592,1633291.0,267487088.6267
Property Plant & Equipment Net,131975515.4639,208230443.9746,0.0,174672507.8275,0.0,318248199.9472
Goodwill and Intangible Assets,15203865.9794,177661733.6152,0.0,129781335.2187,0.0,245168319.0711
Long-term investments,1978865.9794,2176381.7578,0.0,26326128.6739,0.0,55413352.4334
Tax assets,33393556.701,46528239.2027,0.0,35491894.6302,0.0,
Total non-current assets,194327835.0515,445519178.4959,370665051.0,389964539.0071,370001037.0,
Total assets,418748969.0722,719976442.1625,371652384.0,577784314.7157,371634328.0,942653522.8258
Payables,47299742.268,44545454.5455,0.0,24359913.1401,0.0,41771402.7218
Short-term debt,404087886.5979,4270311.0843,0.0,374006160.9938,0.0,239070758.0955
Total current liabilities,556843298.9691,185852310.4802,404725.0,504687405.3126,137880.0,420160214.1215
Long-term debt,6912886.5979,435020839.6255,0.0,5094687.4053,0.0,334829796.0568
Total debt,411000773.1959,439291150.7098,0.0,380291540.0203,0.0,
Deferred revenue,3876546.3918,4980972.5159,0.0,881712.2594,0.0,
Tax Liabilities,145936082.4742,212116279.0698,137000.0,108382472.1378,82500.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,158093814.433,671817879.7946,0.0,169863728.4701,0.0,
Total liabilities,714937113.4021,857670190.2748,366652374.0,674019290.9807,366634318.0,942040562.4458
Other comprehensive income,-2577.3196,533977.6503,5460944,386524.8227,5212157,
Retained earnings (deficit),-562733247.4227,-459302627.605,-461100.0,-303947581.0524,-212311.0,-314873902.062
Total shareholders equity,-280603608.2474,-136143461.19,5000010.0,-97937077.0629,5000010.0,5794473.5552
Investments,1985824.7423,2189066.7472,0.0,5931976.568,0.0,-7697817.3182
Net Debt,406132476.3782,413701003.1874,-925004.0,,-1472216.0,
Other Assets,43171076.7793,-4638579.8585,0.0,,0.0,
Other Liabilities,105455670.1032,137036544.8504,366247649.0,106321331.1787,366496438.0,139318053.3042
