Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,2008000.0,1674000.0,1469000.0,1969000.0,2084000.0,395000.0,13000.0,4000.0
Stock-based compensation,4913000.0,7118000.0,8476000.0,8592000.0,7130000.0,1025000.0,106000.0,26000.0
Operating Cash Flow,-11261000.0,-38185000.0,-11323000.0,-38495000.0,-32188000.0,-16151000.0,-7816000.0,-3141000.0
Capital Expenditure,0.0,1000.0,72000.0,2245000.0,471000.0,94000.0,-10000.0,-27000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-12075000.0,-30994000.0,0.0,0.0
Investment purchases and sales,-4218000.0,-3731000.0,-229930000.0,-2043145000.0,-372530000.0,1712000.0,0.0,-6382000.0
Investing Cash flow,-493000.0,-5752000.0,57285000.0,33663000.0,-100125000.0,-29235000.0,-1010000.0,-6549000.0
Issuance (repayment) of debt,-36500000.0,-3500000.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Issuance (buybacks) of shares,-17208000.0,-66868000.0,-72720000.0,-7000.0,-1081000.0,-21334000.0,405000.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-4535000.0,0.0,0.0
Financing Cash Flow,-13673000.0,23471000.0,14632000.0,21895000.0,100978000.0,72497000.0,16797000.0,7542000.0
Effect of forex changes on cash,-9000.0,27000.0,-42000.0,-131000.0,74000.0,0.0,0.0,0.0
Net cash flow / Change in cash,-25436000.0,-20439000.0,60552000.0,16932000.0,-31261000.0,27111000.0,7971000.0,-2148000.0
Free Cash Flow,-11261000.0,-38186000.0,-11395000.0,-40740000.0,-32659000.0,-16245000.0,-7826000.0,-3168000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.094
