Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,276000000.0,285442000.0,296047000.0,378905000.0,385056000.0,529928000.0,0.0,0.0,236193000.0,334293000.0
Short-term investments,663477000.0,697590000.0,700099000.0,638920000.0,341548000.0,399631000.0,0.0,0.0,,
Cash and short-term investments,939477000.0,983032000.0,996146000.0,1017825000.0,726604000.0,929559000.0,0.0,0.0,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,939477000.0,983032000.0,996146000.0,1017825000.0,726604000.0,929559000.0,0.0,0.0,,
Property Plant & Equipment Net,87190000.0,91698000.0,95476000.0,98819000.0,101899000.0,103385000.0,0.0,0.0,115356000.0,115439000.0
Goodwill and Intangible Assets,84811000.0,84811000.0,84811000.0,84811000.0,84811000.0,84843000.0,0.0,0.0,86159000.0,88841000.0
Long-term investments,663477000.0,697590000.0,700099000.0,638920000.0,0.0,399631000.0,0.0,0.0,,
Tax assets,6756000.0,12689000.0,18972000.0,19936000.0,23385000.0,19924000.0,0.0,0.0,0.0,0.0
Total non-current assets,2019706000.0,1915762000.0,1849051000.0,1780035000.0,1900565000.0,1682344000.0,0.0,0.0,,
Total assets,2959183000.0,2898794000.0,2845197000.0,2797860000.0,2627169000.0,2611903000.0,0.0,0.0,2622053000.0,2708324000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,13541000.0,7480000.0,12749000.0,61058000.0,49425000.0,51321000.0,0.0,0.0,,
Total current liabilities,13541000.0,7480000.0,12749000.0,61058000.0,49425000.0,54549000.0,0.0,0.0,,
Long-term debt,8568000.0,13967000.0,14881000.0,28265000.0,31097000.0,38043000.0,0.0,0.0,,
Total debt,22109000.0,21447000.0,27630000.0,89323000.0,80522000.0,89364000.0,0.0,0.0,205916000.0,148108000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,3228000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,2531856000.0,2469877000.0,2412286000.0,2302849000.0,2146794000.0,2136248000.0,0.0,0.0,2103976000.0,2258234000.0
Total non-current liabilities,23600000.0,23014000.0,28746000.0,41836000.0,44165000.0,50756000.0,0.0,0.0,,
Total liabilities,2656596000.0,2614584000.0,2570029000.0,2523508000.0,2354629000.0,2335503000.0,0.0,0.0,2363034000.0,2440425000.0
Other comprehensive income,31058000,36674000,34188000,38256000,42569000,41152000,0.0,0.0,-15751000.0,-14830000.0
Retained earnings (deficit),300177000.0,279410000.0,267037000.0,258181000.0,251306000.0,243614000.0,0.0,0.0,237679000.0,246460000.0
Total shareholders equity,302587000.0,284210000.0,275168000.0,274352000.0,272540000.0,276400000.0,0.0,0.0,259019000.0,267899000.0
Investments,1326954000.0,1395180000.0,1400198000.0,1277840000.0,341548000.0,799262000.0,0.0,0.0,2032966000.0,2048614000.0
Net Debt,-253891000.0,-263995000.0,-268417000.0,-289582000.0,-304534000.0,-440564000.0,0.0,0.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,2619455000.0,2584090000.0,2528534000.0,2420614000.0,2261039000.0,2230198000.0,0.0,0.0,,
