Date,2017-12,2016-12,2015-12,2014-12,2012-12
Revenue,3776000000.0,3586000000.0,2542000000.0,843000000.0,731000000.0
Revenue Growth,,,,,
Cost of Revenue,2187000000.0,2078000000.0,1550000000.0,447000000.0,376000000.0
Gross Profit,1589000000.0,1508000000.0,992000000.0,397000000.0,355000000.0
R&D Expenses,98000000.0,84000000.0,63000000.0,26000000.0,25000000.0
SG&A Expense,1109000000.0,1123000000.0,858000000.0,358000000.0,215000000.0
Operating Expenses,1368000000.0,1254000000.0,920000000.0,387000000.0,240000000.0
Operating Income,221000000.0,253000000.0,72000000.0,10000000.0,115000000.0
Interest Expense,,,,,
Earnings before Tax,-289000000.0,-48000000.0,-229000000.0,-31000000.0,71000000.0
Income Tax Expense,7000000.0,29000000.0,75000000.0,-7000000.0,25000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-296000000.0,-74000000.0,-309000000.0,-30000000.0,46000000.0
Preferred Dividends,,,,,
Net Income Com,-296000000.0,-74000000.0,-309000000.0,-30000000.0,46000000.0
EPS,-1.04,-0.17,-1.52,-1.94,
EPS Diluted,-1.04,-0.65,-1.52,-1.94,
Weighted Average Shs Out,286000000.0,243000000.0,203000000.0,135000000.0,
Weighted Average Shs Out (Dil),286000000.0,272000000.0,203000000.0,135000000.0,
Dividend per Share,,,,,
Gross Margin,0.4208156779661,0.42052426101506,0.39024390243902,0.47093712930012,0.48563611491108
EBITDA Margin,0.15254237288136,0.16620189626325,0.12706530291109,0.11625148279953,0.21477428180575
EBIT Margin,-0.076536016949153,-0.012548800892359,-0.092053501180173,-0.043890865954923,0.097127222982216
Profit Margin,-0.078389830508475,-0.02063580591188,-0.12155782848151,-0.0355871886121,0.062927496580027
Free Cash Flow margin,,,,,
EBITDA,576000000.0,596000000.0,323000000.0,98000000.0,157000000.0
EBIT,-289000000,-45000000,-234000000,-37000000,71000000
Consolidated Income,-296000000.0,-74000000.0,-309000000.0,-30000000.0,46000000.0
Earnings Before Tax Margin,-0.076536016949153,-0.013385387618516,-0.090086546026751,-0.036773428232503,0.097127222982216
Net Profit Margin,-0.078389830508475,-0.02063580591188,-0.12155782848151,-0.0355871886121,0.062927496580027
