Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,505000.0,534000.0,458000.0,898000.0,23959000.0,193000.0,210000.0,762000.0,645000.0
Short-term investments,5960651000.0,5685179000.0,5364947000.0,5089269000.0,4806834000.0,4583312000.0,4330019000.0,4112421000.0,3925722000.0
Cash and short-term investments,5961156000.0,5685713000.0,5365405000.0,5090167000.0,4830793000.0,4583505000.0,4330229000.0,4113183000.0,3926367000.0
Receivables,770518000.0,747029000.0,681611000.0,615164000.0,558778000.0,524870000.0,484388000.0,466294000.0,414105000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,6731674000.0,6432742000.0,6047016000.0,5705331000.0,5389571000.0,5108375000.0,4814617000.0,4579477000.0,4340472000.0
Property Plant & Equipment Net,65248000.0,63959000.0,69576000.0,65701000.0,59416000.0,50834000.0,47131000.0,43947000.0,41775000.0
Goodwill and Intangible Assets,7849000.0,7849000.0,7849000.0,7849000.0,7849000.0,7849000.0,7849000.0,7849000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,53540000.0,31990000.0,84840000.0,92696000.0,98449000.0,122613000.0,119136000.0,92686000.0,93234000.0
Total non-current assets,1221055000.0,1253689000.0,1308832000.0,1199102000.0,1191979000.0,1161795000.0,1979599000.0,1156892000.0,891300000.0
Total assets,7952729000.0,7686431000.0,7355848000.0,6904433000.0,6581550000.0,6270170000.0,6794216000.0,5736369000.0,5231772000.0
Payables,400000.0,600000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,400000.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,1434034000.0,1350844000.0,1263519000.0,1177152000.0,1099740000.0,1059155000.0,974706000.0,906991000.0,823596000.0
Long-term debt,439540000.0,439116000.0,438667000.0,388192000.0,379297000.0,392414000.0,307387000.0,307360000.0,262333000.0
Total debt,439940000.0,439716000.0,438667000.0,388192000.0,379297000.0,392414000.0,307387000.0,307360000.0,262333000.0
Deferred revenue,1431932000.0,1349644000.0,1262819000.0,1169710000.0,1095819000.0,1059155000.0,974706000.0,906991000.0,823596000.0
Tax Liabilities,1302000.0,0.0,0.0,7442000.0,3921000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,507697000.0,523873000.0,550798000.0,502977000.0,501878000.0,492285000.0,438185000.0,445822000.0,262333000.0
Total liabilities,6160927000.0,5973474000.0,5824478000.0,5506392000.0,5305964000.0,5116242000.0,5703624000.0,4627141000.0,4160663000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),1858414000.0,1698613000.0,1568881000.0,1446192000.0,1313440000.0,1202015000.0,1125154000.0,1167219000.0,1176155000.0
Total shareholders equity,1791802000.0,1712957000.0,1531370000.0,1398041000.0,1275586000.0,1153928000.0,1090592000.0,1109228000.0,1071109000.0
Investments,5960651000.0,5685179000.0,5364947000.0,5089269000.0,4806834000.0,4583312000.0,4330019000.0,4112421000.0,3925722000.0
Net Debt,439435000.0,439182000.0,438209000.0,387294000.0,355338000.0,392221000.0,307177000.0,306598000.0,261688000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,4219196000.0,4098757000.0,4010161000.0,3826263000.0,3704346000.0,3564802000.0,4290733000.0,3274328000.0,3074734000.0
